Weight_1818up,Weight_1818dp,Weight_1818dn,Weight_1818un,Weight_1818un.2,Weight_1818un.3,Weight_1830up,Weight_1830dp,Weight_1830dp.3,Weight_1830dn,Weight_1830dn.3,Weight_1830un,Weight_1821up,Weight_1821dp,Weight_1821dn,Weight_1821un,Weight_1821un.3,Weight_1833up,Weight_1833dp,Weight_1833un,Weight_1833dn,Weight_1827un,Weight_1827dn,Weight_1827dp,Weight_1827up
0.14,4.39,1.48,,,,5.61,12.51,,5.92,,4.74,1.6,2.6,2.82,,,8.97,15.96,1.04,10.48,6.68,,2.53,3.29
0.14,4.4,1.48,,,,5.61,12.51,,5.92,,4.74,1.6,3.45,2.86,,,8.96,15.96,1.04,10.48,6.68,,2.55,3.29
0.13,4.4,1.48,,,,5.62,12.51,,5.92,,4.74,1.6,3.49,2.86,,,8.81,15.96,1.03,10.49,6.68,,2.56,3.29
0.13,4.4,1.48,,,,5.62,12.51,,5.92,,4.74,1.59,3.47,2.85,,,8.59,15.96,1.03,10.49,6.68,,2.56,3.29
0.13,4.4,1.48,,,,5.62,12.52,,5.92,,4.74,1.59,3.45,2.84,,,8.6,15.96,1.02,10.5,6.68,,2.56,3.29
0.12,4.4,1.48,,,,5.62,12.54,,5.92,,4.75,1.61,3.43,2.84,,,8.61,15.96,1.02,10.5,6.68,,2.56,3.29
0.12,4.4,1.49,,,,5.62,12.55,,5.93,,4.75,1.63,3.43,2.83,,,8.62,15.96,1.01,10.5,6.68,,2.57,3.29
0.11,4.4,1.52,,,,5.62,12.55,,5.93,,4.75,1.62,3.4,2.83,,,8.64,15.96,1.01,10.51,6.68,,2.57,3.29
0.11,4.4,1.64,,,,5.62,12.55,,5.93,,4.75,1.59,3.28,2.83,,,8.64,15.96,1.01,10.51,6.68,,2.57,3.29
0.11,4.4,1.75,,,,5.62,12.55,,5.93,,4.75,1.58,3.08,3.18,,,8.65,15.96,1.01,10.51,6.69,,2.57,3.29
0.11,4.41,1.78,,,,5.62,12.55,,5.93,,4.75,1.59,3.02,3.5,,,8.65,15.96,1,10.51,6.69,,2.57,3.29
0.11,4.41,1.78,,,,5.62,12.55,,5.94,,4.75,1.62,3.03,3.6,,,8.65,15.97,1,10.51,6.69,,2.57,3.29
0.1,4.41,1.77,,,,5.62,12.55,,6.05,,4.76,1.62,3.03,3.6,,,8.65,15.97,0.99,10.52,6.69,,2.57,3.29
0.1,4.41,1.77,,,,5.62,12.55,,6.51,,4.76,1.61,3.04,3.59,,,8.66,15.97,0.99,10.52,6.69,,2.57,3.29
0.1,4.41,1.77,,,,5.62,12.55,,7.43,,4.76,1.6,3.04,3.58,,,8.66,15.99,0.99,10.53,6.69,,2.57,3.29
0.1,4.41,1.77,,,,5.62,12.55,,7.47,,4.76,1.59,3.04,3.58,,,8.66,16.01,0.98,10.53,6.69,,2.57,3.29
0.1,4.41,1.78,,,,5.62,12.55,,7.48,,4.76,1.6,3.04,3.57,,,8.66,16.01,0.98,10.53,6.69,,2.57,3.29
0.1,4.41,1.78,,,,5.62,12.56,,7.45,,4.76,1.61,3.04,3.57,,,8.67,16.01,0.98,10.53,6.69,,2.57,3.29
0.1,4.41,1.78,,,,5.63,12.56,,7.43,,4.76,1.61,3.08,3.57,,,8.67,16.01,0.97,10.53,6.69,,2.57,3.29
0.15,4.42,1.78,,,,5.63,12.56,,7.43,,4.77,1.61,3.18,3.56,,,8.67,16.01,0.97,10.54,6.69,,2.58,3.29
0.29,4.42,1.79,,,,5.63,12.56,,7.44,,4.82,1.6,3.18,3.56,,,8.67,16.01,0.96,10.54,6.69,,2.58,3.29
0.32,4.42,1.79,,,,5.63,12.56,,7.46,,5.42,1.6,3.17,3.56,,,8.67,16.01,0.96,10.54,6.69,,2.58,3.29
0.32,4.42,1.8,,,,5.63,12.56,,7.47,,6.91,1.59,3.16,3.58,,,8.68,16.01,0.96,10.54,6.69,,2.58,3.3
0.32,4.42,1.8,,,,5.63,12.56,,7.49,,7.89,1.59,3.16,3.62,,,8.69,16.01,0.96,10.55,6.69,,2.58,3.29
0.32,4.42,1.79,,,,5.63,12.56,,7.5,,8,1.61,3.15,3.62,,,8.69,16.01,0.96,10.55,6.7,,2.58,3.29
0.31,4.42,1.79,,,,5.63,12.56,,7.51,,7.94,1.63,3.15,3.6,,,8.69,16.01,0.95,10.55,6.7,,2.58,3.3
0.31,4.42,1.79,,,,5.63,12.56,,7.52,,7.69,1.62,3.14,3.6,,,8.69,16.01,0.95,10.55,6.7,,2.58,3.3
0.31,4.42,1.8,,,,5.63,12.56,,7.52,,7.49,1.61,3.13,3.59,,,8.69,16.01,0.95,10.55,6.7,,2.58,3.29
0.31,4.43,1.8,,,,5.63,12.56,,7.53,,7.52,1.6,3.12,3.58,,,8.7,16.01,0.95,10.55,6.7,,2.58,3.3
0.31,4.43,1.8,,,,5.63,12.56,,7.55,,7.56,1.59,3.11,3.58,,,8.7,16.01,0.94,10.53,6.7,,2.58,3.3
0.31,4.43,1.8,,,,5.63,12.56,,7.56,,7.58,1.59,3.11,3.58,,,8.7,16.01,0.94,5.88,6.7,,2.58,3.3
0.3,4.43,1.8,,,,5.63,12.56,,7.57,,7.64,1.61,3.1,3.59,,,8.7,16.01,0.94,3.8,6.7,,2.58,3.3
0.29,4.43,1.8,,,,5.63,12.56,,7.56,,7.79,1.62,3.09,3.62,,,8.7,16.01,0.93,3.5,6.7,,2.58,3.3
0.27,4.43,1.8,,,,5.63,12.56,,7.57,,7.87,1.61,3.09,3.62,,,8.7,16.01,0.93,3.42,6.7,,2.58,3.3
0.27,4.45,1.8,,,,5.63,12.56,,7.57,,7.84,1.59,3.08,3.61,,,8.7,16.01,0.93,3.37,6.7,,2.58,3.31
0.27,4.79,1.8,,,,5.63,12.56,,7.57,,7.82,1.6,3.07,3.6,,,8.7,16.01,0.93,3.33,6.7,,2.58,3.31
0.27,5.32,1.8,,,,5.63,12.56,,7.57,,7.77,1.63,3.08,3.6,,,8.7,16.01,,3.3,6.7,,2.58,3.31
0.27,5.41,1.8,,,,5.63,12.56,,7.57,,7.72,1.63,3.16,3.59,,,8.71,16.01,,3.28,6.7,,2.58,3.31
0.27,5.42,1.8,,,,5.63,12.56,,7.58,,7.72,1.62,3.2,3.58,,,8.71,16.01,,3.26,6.7,,2.58,3.31
0.27,5.42,1.8,,,,5.63,12.56,,7.58,,7.72,1.61,3.19,3.58,,,8.71,16.01,,3.23,6.72,,2.58,3.31
0.27,5.35,1.8,,,,5.63,12.56,,7.58,,7.74,1.59,3.19,3.6,,,8.71,16.01,,3.22,6.79,,2.58,3.31
0.28,5.27,1.8,,,,5.63,12.56,,7.58,,7.75,1.59,3.18,3.63,,,8.71,16.01,,3.21,7.12,,2.58,3.31
0.28,5.27,1.8,,,,5.63,12.56,,7.58,,7.77,1.61,3.17,3.63,,,8.71,16.01,,3.2,7.62,,2.58,3.31
0.28,5.29,1.8,,,,5.63,12.56,,7.58,,7.78,1.61,3.17,3.62,,,8.72,16.01,,3.19,8.18,,2.58,3.31
0.28,5.29,1.8,,,,5.63,12.56,,7.59,,7.78,1.6,3.16,3.61,,,8.72,16.01,,3.18,8.27,,2.58,3.31
0.28,5.3,1.8,,,,5.64,12.56,,7.59,,7.79,1.59,3.15,3.6,,,8.72,16.01,,3.17,8.32,,2.58,3.31
0.28,5.31,1.8,,,,5.64,12.56,,7.59,,7.79,1.64,3.14,3.6,,,8.72,16.01,,3.17,8.35,,2.58,3.31
0.28,5.31,1.81,,,,5.64,12.56,,7.59,,7.79,1.92,3.13,3.59,,,8.72,16.01,,3.16,8.38,,2.58,3.31
0.28,5.32,1.81,,,,5.65,12.56,,7.59,,7.8,2.07,3.13,3.59,,,8.72,16.01,,3.15,8.4,,2.58,3.31
0.28,5.33,1.8,,,,5.65,12.56,,7.59,,7.8,2.06,3.12,3.62,,,8.72,16.01,,3.14,8.42,,2.58,3.31
0.28,5.33,1.81,,,,5.65,12.56,,7.6,,7.8,2.05,3.11,3.64,,,8.72,16.01,,3.14,8.44,,2.58,3.31
0.28,5.33,1.81,,,,5.65,12.56,,7.6,,7.8,2.01,3.1,3.63,,,8.72,16.01,,3.13,8.45,,2.58,3.31
0.28,5.34,1.81,,,,5.65,12.56,,7.6,,7.81,2,3.1,3.62,,,8.72,16.01,,3.13,8.47,,2.58,3.31
0.28,5.34,1.81,,,,5.65,12.56,,7.6,,7.81,1.99,3.09,3.61,,,8.72,16.01,,3.13,8.48,,2.58,3.31
0.28,5.35,1.81,,,,5.65,12.56,,7.6,,7.81,1.98,3.08,3.6,,,8.72,16.01,,3.12,8.49,,2.58,3.31
0.28,5.35,1.81,,,,5.65,12.56,,7.6,,7.81,1.97,3.1,3.6,,,8.72,16.01,,3.12,8.5,,2.58,3.31
0.28,5.36,1.81,,,,5.65,12.56,,7.6,,7.81,1.96,3.21,3.59,,,8.73,16.01,,3.11,8.51,,2.58,3.31
0.28,5.36,1.81,,,,5.65,12.56,,7.6,,7.81,1.96,3.28,3.6,,,8.73,16.01,,3.11,8.51,,2.58,3.32
0.28,5.37,1.81,,,,5.65,12.56,,7.6,,7.81,1.97,3.27,3.63,,,8.75,16.82,,3.1,8.52,,2.58,3.32
0.28,5.37,1.81,,,,5.65,12.56,,7.6,,7.81,1.99,3.26,3.64,,,8.81,20.56,,3.1,8.52,,2.58,3.32
0.28,5.37,1.81,,,,5.65,12.56,,7.61,,7.81,1.99,3.25,3.63,,,8.84,22.39,,3.1,8.53,,2.58,3.32
0.28,5.38,1.81,,,,5.65,12.56,,7.61,,7.82,1.98,3.24,3.62,,,8.85,22.36,,3.09,8.53,,2.58,3.32
0.28,5.38,1.81,,,,5.65,13.02,,7.61,,7.82,1.98,3.2,3.61,,,8.85,22.28,,3.09,8.54,,2.58,3.32
0.28,5.38,1.81,,,,5.65,17.77,,7.61,,7.82,1.98,3.19,3.61,,,8.85,22.22,,3.09,8.54,,2.58,3.32
0.28,5.39,1.81,,,,5.65,17.79,,7.61,,7.82,1.99,3.19,3.6,,,8.85,21.97,,3.09,8.54,,2.58,3.33
0.28,5.39,1.81,,,,5.65,17.72,,7.61,,7.82,2.02,3.18,3.6,,,8.85,21.21,,3.08,8.55,,2.58,3.33
0.28,5.4,1.81,,,,5.65,17.66,,7.61,,7.83,2.02,3.17,3.6,,,8.85,20.81,,3.08,8.55,,2.58,3.33
0.28,5.4,1.81,,,,5.65,17.64,,7.61,,7.82,2,3.16,3.63,,,8.85,20.88,,3.08,8.55,,2.58,3.33
0.28,5.41,1.81,,,,5.65,17.54,,7.61,,7.83,1.99,3.16,3.64,,,8.85,20.95,,3.07,8.55,,2.58,3.33
0.28,5.41,1.81,,,,5.65,17.02,,7.61,,7.83,2,3.15,3.63,,,8.85,20.96,,3.07,8.55,,2.58,3.33
0.28,5.41,1.81,,,,5.65,16.6,,7.61,,7.83,2.02,3.14,3.62,,,8.85,20.98,,3.07,8.56,,2.58,3.33
0.28,5.42,1.81,,,,5.65,16.61,,7.61,,7.83,2.01,3.13,3.61,,,8.85,21.01,,3.07,8.56,,2.69,3.33
0.28,5.42,1.81,,,,5.65,16.7,,7.61,,7.83,2,3.12,3.61,,,8.85,21.01,,3.07,8.56,,4.31,3.33
0.28,5.42,1.81,,,,5.65,16.71,,7.62,,7.83,1.99,3.11,3.6,,,8.85,21.01,,3.07,8.56,,6.71,3.33
0.28,5.43,1.81,,,,5.65,16.71,,7.62,,7.83,2,3.11,3.6,,,8.85,21.02,,3.06,8.56,,6.7,3.33
0.28,5.43,1.81,,,,5.65,16.71,,7.62,,7.83,2.02,3.1,3.61,,,8.85,21.02,,3.06,8.56,,6.67,3.33
0.28,5.44,1.81,,,,5.65,16.71,,7.62,,7.84,2.01,3.09,3.64,,,8.85,21.02,,3.06,8.57,,6.64,3.33
0.28,5.44,1.81,,,,5.65,16.71,,7.62,,7.84,1.99,3.09,3.64,,,8.85,21.03,,3.06,8.57,,6.63,3.33
0.28,5.44,1.81,,,,5.65,16.72,,7.62,,7.84,2.01,3.08,3.63,,,8.85,21.03,,3.05,8.57,,6.63,3.33
0.28,5.45,1.81,,,,5.66,16.73,,7.62,,7.85,2.01,3.08,3.62,,,8.85,21.03,,3.05,8.57,,6.61,3.33
0.28,5.45,1.81,,,,6.06,16.76,,7.62,,7.85,2,3.09,3.62,,,8.85,21.03,,3.05,8.57,,6.4,3.33
0.28,5.45,1.81,,,,7.04,16.76,,7.62,,7.86,2.01,3.08,3.61,,,8.85,21.03,,3.05,8.57,,5.96,3.33
0.28,5.46,1.81,,,,7.29,16.76,,7.67,,7.86,2.03,3.08,3.6,,,8.85,21.03,,3.05,8.57,,5.79,3.33
0.28,5.46,1.82,,,,7.27,16.76,,8.21,,7.86,2.02,3.07,3.6,,,8.86,21.04,,3.04,8.58,,5.82,3.33
0.28,5.46,1.81,,,,7.24,16.76,,8.48,,7.87,2.01,3.07,3.63,,,8.85,21.04,,3.04,8.58,,5.84,3.33
0.28,5.47,1.81,,,,7.22,16.76,,8.64,,7.87,1.99,3.08,3.65,,,8.85,21.04,,3.04,8.58,,5.85,3.33
0.28,5.47,1.82,,,,7.07,16.77,,8.74,,7.88,2.03,3.1,3.64,,,8.85,21.04,,3.04,8.58,,5.87,3.33
0.28,5.47,1.82,,,,6.93,16.77,,8.8,,7.88,2.02,3.21,3.62,,,8.86,21.04,,3.04,8.58,,5.88,3.33
0.28,5.48,1.82,,,,6.93,16.77,,8.85,,7.88,2,3.28,3.62,,,8.85,21.07,,3.04,8.58,,5.89,3.33
0.28,5.48,1.82,,,,6.94,16.77,,8.89,,7.88,2,3.28,3.62,,,8.85,21.08,,3.04,8.58,,5.9,3.33
0.28,5.48,1.82,,,,6.95,16.77,,8.92,,7.88,2.01,3.27,3.61,,,8.85,21.08,,3.03,8.58,,5.91,3.33
0.28,5.49,1.83,,,,6.95,16.77,,8.94,,7.87,2.04,3.25,3.6,,,8.86,21.08,,3.03,8.58,,5.92,3.33
0.28,5.49,1.89,,,,6.95,16.78,,8.98,,7.87,2.02,3.23,3.61,,,8.86,21.09,,3.03,8.58,,5.92,3.33
0.28,5.49,1.97,,,,6.95,16.78,,9,,7.88,2.01,3.22,3.64,,,8.86,21.11,,3.03,8.58,,5.92,3.33
0.28,5.5,2.03,,,,6.96,16.78,,9.01,,7.88,2,3.21,3.65,,,8.86,21.12,,3.03,8.58,,5.92,3.33
0.35,5.51,2.06,,,,6.96,16.78,,9.02,,7.87,2.02,3.2,3.64,,,8.86,21.12,,3.03,8.59,,5.93,3.33
0.49,5.51,2.08,,,,6.96,16.78,,9.04,,7.87,2.02,3.19,3.62,,,8.86,21.12,,3.03,8.59,,5.93,3.33
0.52,5.52,2.09,,,,6.97,16.78,,9.05,,7.88,2.02,4.46,3.62,,,8.86,21.12,,3.03,8.59,,5.93,3.33
0.52,5.52,2.09,,,,6.97,16.78,,9.06,,7.88,2.02,5.06,3.65,,,8.86,21.12,,3.02,8.59,,5.93,3.33
0.52,5.52,2.09,,,,6.97,16.78,,9.07,,7.88,2.01,5.06,3.79,,,8.86,21.12,,3.02,8.59,,5.94,3.33
0.52,5.53,2.09,,,,6.97,16.78,,9.07,,8.07,2.01,5.04,4,,,8.86,21.12,,3.02,8.59,,5.94,3.34
0.51,5.53,2.09,,,,6.98,16.78,,9.09,,8.93,2,5.01,4.14,,,8.86,21.13,,,8.59,,5.94,3.34
0.51,5.54,2.09,,,,6.98,16.79,,9.1,,9.99,2.02,4.99,4.21,,,8.86,21.13,,,8.59,,5.94,3.34
0.51,5.54,2.1,,,,6.98,16.79,,9.1,,10.48,2.04,4.97,4.25,,,8.86,21.12,,,8.59,,5.94,3.34
0.48,5.54,2.1,,,,6.98,16.79,,9.11,,10.51,2.02,4.97,4.27,,,8.86,21.13,,,8.59,,5.94,3.34
0.47,5.55,2.1,,,,6.98,16.79,,9.11,,10.35,2.01,4.95,4.3,,,8.86,21.13,,,8.59,,5.95,3.34
0.47,5.55,2.1,,,,6.98,16.8,,9.12,,10.27,2,4.82,4.31,,,8.86,21.13,,,8.59,,5.95,3.34
0.47,5.55,2.1,,,,6.98,16.82,,9.12,,10.28,2.01,4.7,4.31,,,8.86,21.12,,,8.59,,5.95,3.34
0.47,5.56,2.1,,,,6.98,16.83,,9.13,,10.3,2.03,4.68,4.3,,,8.86,21.12,,,8.59,,5.95,3.72
0.47,5.57,2.1,,,,6.98,16.83,,9.14,,10.32,2.01,4.69,4.3,,,8.86,21.13,,,8.59,,5.95,4.39
0.47,5.57,2.1,,,,6.99,16.83,,9.14,,10.34,2.02,4.71,4.29,,,8.86,21.13,,,8.59,,5.95,4.51
0.47,5.57,2.1,,,,7,16.83,,9.15,,10.35,2.04,4.71,4.28,,,8.86,21.13,,,8.6,,5.95,4.5
0.47,5.58,2.1,,,,7,16.83,,9.15,,10.36,2.02,4.71,4.28,,,8.86,21.13,,,8.6,,5.96,4.49
0.47,5.58,2.11,,,,7,16.83,,9.15,,10.37,2.01,4.7,4.27,,,8.86,21.13,,,8.6,,5.96,4.49
0.47,5.58,2.11,,,,7,16.83,,9.16,,10.45,2.02,4.7,4.27,,,8.86,21.12,,,8.6,,5.96,4.48
0.47,5.59,2.11,,,,7,16.83,,9.16,,10.51,2.04,4.71,4.27,,,8.86,21.12,,,8.6,,5.96,4.43
0.47,5.59,2.11,,,,7,16.83,,9.16,,10.52,2.03,4.7,4.28,,,8.86,21.12,,,8.6,,5.96,4.26
0.47,5.6,2.11,,,,7,16.83,,9.17,,10.5,2.02,4.69,4.28,,,8.86,21.13,,,8.24,,5.96,4.26
0.47,5.6,2.11,,,,7,16.83,,9.17,,10.49,2.01,4.73,4.28,,,8.86,21.13,,,4.44,,5.96,4.27
0.47,5.61,2.11,,,,7,16.83,,9.18,,10.48,2,4.9,4.29,,,8.86,21.14,,,0.57,,5.97,4.27
0.47,5.61,2.11,,,,7,16.83,,9.18,,10.48,2.01,4.95,4.29,,,8.86,21.14,,,1.65,,5.97,4.28
0.47,5.62,2.11,,,,7,16.83,,9.18,,10.48,2.01,4.94,4.29,,,8.86,21.14,,,1.67,,5.97,4.28
0.47,5.62,2.11,,,,7.01,16.83,,9.18,,10.49,2.01,4.93,4.3,,,8.86,21.39,,,1.65,,5.97,4.28
0.47,5.62,2.11,,,,7,16.83,,9.19,,10.49,2.01,4.89,4.3,,,8.86,24.24,,,1.63,,5.97,4.28
0.47,5.45,2.11,,,,7.01,16.83,,9.19,,10.49,2.04,4.87,4.31,,,8.86,27.35,,,1.6,,5.97,4.29
0.47,3.56,2.11,,,,7.01,16.83,,9.19,,10.49,2.05,4.85,4.31,,,8.86,27.23,,,1.58,,5.97,4.3
0.47,0.65,2.11,,,,7.01,16.83,,9.19,,10.49,2.03,4.84,4.32,,,8.86,27.15,,,1.56,,5.97,4.3
0.47,0.54,2.11,,,,7.01,16.83,,9.2,,10.49,2.02,4.83,4.32,,,8.86,27.12,,,1.54,,5.97,4.31
0.47,0.47,2.11,,,,7.02,16.83,,9.2,,10.49,2.01,4.82,4.32,,,8.86,26.98,,,1.52,,5.97,4.31
0.47,0.42,2.11,,,,7.02,16.83,,9.2,,10.49,2.01,4.81,4.32,,,8.86,26.34,,,1.5,,5.97,4.31
0.47,0.38,2.11,,,,7.02,16.83,,9.2,,10.49,2.04,4.81,4.33,,,8.86,25.9,,,1.47,,5.98,4.31
0.47,0.35,2.11,,,,7.02,16.83,,9.21,,10.49,2.03,4.8,4.33,,,8.86,25.91,,,1.46,,5.98,4.31
0.47,0.33,2.12,,,,7.02,16.83,,9.21,,10.49,2.01,4.78,4.33,,,8.86,25.96,,,1.45,,5.98,4.31
0.48,0.3,2.12,,,,7.02,16.83,,9.21,,10.49,2.01,4.77,4.33,,,8.86,26.06,,,1.43,,5.98,4.31
0.47,0.28,2.11,,,,7.02,16.83,,9.21,,10.49,2.03,4.76,4.33,,,8.86,26.08,,,1.42,,5.98,4.32
0.47,0.25,2.11,,,,7.02,16.83,,9.21,,10.5,2.04,4.75,4.33,,,8.86,26.09,,,1.41,,5.98,4.32
0.47,0.23,2.12,,,,7.02,16.83,,9.22,,10.5,2.03,4.75,4.32,,,8.86,26.09,,,1.4,,5.98,4.32
0.47,0.22,2.12,,,,7.02,16.83,,9.22,,10.5,2.02,4.75,4.32,,,8.86,26.09,,,1.39,,5.98,4.32
0.48,0.21,2.12,,,,7.02,16.83,,9.22,,10.5,2.02,4.74,4.31,,,8.86,26.09,,,1.38,,5.99,4.32
0.47,0.2,2.12,,,,7.02,16.83,,9.22,,10.5,2.03,4.75,4.31,,,8.86,26.09,,,1.36,,6.59,4.32
0.47,0.18,2.12,,,,7.02,16.83,,9.22,,10.5,2.02,4.76,4.31,,,8.86,26.09,,,1.35,,8.95,4.32
0.47,0.17,2.12,,,,7.02,16.83,,9.22,,10.5,2.01,4.75,4.3,,,8.86,26.1,,,1.35,,9.94,4.32
0.48,0.16,2.12,,,,7.02,16.83,,9.22,,10.5,2.03,4.74,4.3,,,8.88,26.1,,,1.34,,9.93,4.32
0.47,0.16,2.12,,,,7.02,16.83,,9.21,,10.5,2.04,4.73,4.3,,,10.56,26.1,,,1.33,,9.91,4.32
0.47,0.14,2.12,,,,7.02,16.83,,9.18,,10.5,2.03,4.73,4.3,,,10.69,26.1,,,1.32,,9.88,4.32
0.47,0.13,2.12,,,,7.02,16.83,,8.95,,10.5,2.02,4.79,4.3,,,10.66,26.1,,,1.32,,9.87,4.32
0.48,0.13,2.12,,,,7.02,16.83,,7.88,,10.51,2.01,4.87,4.31,,,10.64,26.1,,,1.31,,9.87,4.32
0.47,0.12,2.12,,,,7.02,16.83,,5.06,,10.51,2.03,4.88,4.31,,,10.63,26.1,,,1.3,,9.87,4.33
0.47,0.11,2.12,,,,7.02,16.83,,2,,10.51,2.02,4.87,4.31,,,10.53,26.1,,,1.29,,9.79,4.33
0.47,0.1,2.12,,,,7.03,16.83,,0.8,,10.51,2.01,4.86,4.31,,,10.3,26.1,,,1.29,,9.47,4.33
0.47,0.1,2.12,,,,7.03,16.83,,0.6,,10.51,2.03,4.85,4.32,,,10.24,26.1,,,1.28,,9.27,4.33
0.48,0.2,2.12,,,,7.03,16.83,,0.54,,10.51,2.03,4.84,4.32,,,10.26,26.1,,,1.28,,9.29,4.33
0.48,0.6,2.12,,,,7.03,16.83,,0.5,,10.51,2.02,4.83,4.32,,,10.27,26.1,,,1.27,,9.32,4.33
0.48,0.68,2.12,,,,7.03,16.83,,0.44,,10.51,2.03,4.82,4.32,,,10.28,26.1,,,1.26,,9.33,4.33
0.47,0.69,2.12,,,,7.03,16.83,,0.42,,10.52,2.03,4.81,4.32,,,10.28,26.1,,,1.26,,9.33,4.33
0.47,0.69,2.12,,,,7.03,16.83,,0.4,,10.52,2.02,4.81,4.32,,,10.28,26.12,,,1.25,,9.34,4.33
0.48,0.69,2.12,,,,7.03,16.83,,0.39,,10.52,2.05,4.8,4.33,,,10.29,26.14,,,1.25,,9.34,4.33
0.48,0.69,2.12,,,,7.03,16.83,,0.38,,10.52,2.05,4.79,4.33,,,10.3,26.14,,,1.24,,9.34,4.33
0.48,0.69,2.12,,,,7.03,16.86,,0.36,,10.52,2.03,4.77,4.33,,,10.3,26.14,,,1.24,,9.35,4.33
0.48,0.69,2.12,,,,7.03,16.86,,0.35,,10.52,2.02,4.76,4.33,,,10.31,26.14,,,1.23,,9.35,4.34
0.48,0.69,2.12,,,,7.03,16.86,,0.34,,10.52,2.01,4.76,4.33,,,10.31,26.14,,,1.23,,9.35,4.34
0.48,0.69,2.12,,,,7.03,16.86,,0.33,,10.52,2.03,4.81,4.34,,,10.32,26.14,,,1.22,,9.36,4.34
0.49,0.69,2.12,,,,7.03,16.86,,0.32,,10.52,2.04,4.89,4.34,,,10.33,26.14,,,1.22,,9.36,4.34
0.6,0.69,2.12,,,,7.03,16.86,,0.31,,10.52,2.03,4.89,4.34,,,10.33,26.14,,,1.22,,9.38,4.34
0.74,0.66,2.12,,,,7.03,16.86,,0.3,,10.52,2.02,4.88,4.34,,,10.33,26.14,,,1.21,,9.39,4.34
0.74,0.61,2.13,,,,7.03,16.86,,0.3,,10.53,2.05,4.87,4.34,,,10.33,26.14,,,1.21,,9.4,4.34
0.73,0.58,2.13,,,,7.04,16.86,,0.29,,10.53,2.04,4.86,4.34,,,10.33,26.14,,,1.2,,9.4,4.34
0.73,0.57,2.13,,,,7.51,16.87,,0.29,,10.53,2.03,4.85,4.34,,,10.34,26.14,,,1.2,,9.4,4.34
0.73,0.57,2.13,,,,8.47,16.86,,0.28,,10.53,2.02,4.84,4.34,,,10.34,26.14,,,1.2,,9.41,4.34
0.71,0.58,2.13,,,,8.66,16.86,,0.28,,10.53,2.03,4.83,4.35,,,10.34,26.13,,,1.19,,9.41,4.34
0.68,0.58,2.12,,,,8.64,16.86,,0.27,,10.53,2.06,4.82,4.35,,,10.34,26.13,,,1.19,,9.41,4.34
0.66,0.58,2.12,,,,8.61,16.86,,0.26,,10.53,2.05,4.81,4.35,,,10.34,26.13,,,1.19,,9.41,4.34
0.67,0.58,2.13,,,,8.51,16.86,,0.26,,10.53,2.04,4.8,4.35,,,10.34,26.13,,,1.18,,9.41,4.34
0.67,0.58,2.13,,,,8.33,16.86,,0.25,,10.53,2.01,4.79,4.34,,,10.34,26.14,,,1.18,,9.42,4.34
0.67,0.58,2.12,,,,8.28,16.86,,0.25,,10.53,2.02,4.78,4.34,,,10.35,26.16,,,1.17,,9.42,4.34
0.67,0.58,2.13,,,,8.3,16.86,,0.24,,10.53,2.03,4.77,4.34,,,10.35,26.17,,,1.17,,9.42,4.35
0.67,0.58,2.13,,,,8.32,16.86,,0.24,,10.53,2.03,4.76,4.34,,,10.35,26.17,,,1.17,,9.42,4.35
0.67,0.58,2.13,,,,8.33,16.86,,0.24,,10.53,2.07,4.78,4.32,,,10.35,26.17,,,1.16,,9.43,4.35
0.67,0.58,2.13,,,,8.33,16.86,,0.23,,10.53,2.3,4.9,3.66,,,10.36,26.17,,,1.16,,9.43,4.36
0.67,0.58,2.13,,,,8.33,16.86,,0.23,,10.53,2.48,4.94,1.51,,,10.37,26.16,,,1.16,,9.43,4.36
0.67,0.58,2.13,,,,8.34,16.86,,0.22,,10.53,2.47,4.93,0.38,,,10.37,26.16,,,1.16,,9.43,4.36
0.67,0.58,2.13,,,,8.34,16.86,,0.22,,10.53,2.45,4.92,0.24,,,10.37,26.16,,,1.15,,9.43,4.36
0.67,0.58,2.13,,,,8.34,17.27,,0.22,,10.53,2.42,4.91,0.2,,,10.37,26.16,,,1.15,,9.43,4.36
0.67,0.58,2.13,,,,8.34,20.05,,0.22,,10.53,2.4,4.9,0.15,,,10.37,26.16,,,1.15,,9.43,4.36
0.67,0.58,1.14,,,,8.34,21.98,,0.21,,10.53,2.39,4.88,0.14,,,10.37,26.16,,,1.14,,9.44,4.36
0.67,0.58,0.54,,,,8.35,21.91,,0.21,,10.54,2.38,4.87,0.12,,,10.37,26.16,,,1.14,,9.44,4.36
0.67,0.58,0.43,,,,8.35,21.86,,0.21,,10.63,2.38,4.86,0.11,,,10.38,26.16,,,1.14,,9.44,4.36
0.67,0.58,0.41,,,,8.36,21.73,,0.2,,11.04,2.39,4.85,0.1,,,10.38,26.16,,,1.14,,9.44,4.36
0.67,0.58,0.39,,,,8.36,21.09,,0.2,,11.66,2.41,4.84,,,,10.38,26.16,,,1.13,,9.45,4.36
0.67,0.58,0.37,,,,8.36,20.67,,0.19,,12.15,2.4,4.83,,,,10.38,26.71,,,1.13,,9.47,4.36
0.67,0.58,0.36,,,,8.36,20.68,,0.19,,12.4,2.4,4.82,,,,10.38,30.14,,,1.13,,9.48,4.36
