Weight_dn18.1,Weight_dn18.2,Weight_dn18.3,Weight_un18.1,Weight_un18.2,Weight_un18.3,Weight_dp18.1,Weight_dp18.2,Weight_dp18.3,Weight_up18.1,Weight_up18.2,Weight_up18.3
5.61,6.36,6.25,6.18,6.36,6.8,9.47,9.27,9.25,3.69,4.22,3.4
5.61,6.36,6.25,6.18,6.36,6.8,9.47,9.28,9.26,3.69,4.22,3.4
5.61,6.37,6.25,6.19,6.37,6.8,9.48,9.28,9.26,3.69,4.23,3.4
5.61,6.37,6.25,6.19,6.37,6.8,9.48,9.29,9.26,3.69,4.24,3.4
5.61,6.37,6.25,6.2,6.37,6.8,9.48,9.3,9.26,3.69,4.23,3.4
5.61,6.36,6.25,6.2,6.37,6.81,9.48,9.3,9.26,3.69,4.23,3.41
5.61,5.56,6.25,6.2,6.37,6.81,9.48,9.3,9.26,3.69,4.23,3.41
5.61,2.57,6.25,6.2,6.38,6.81,9.48,9.3,9.26,3.69,4.23,3.41
5.61,0.74,6.26,6.21,6.38,6.81,9.48,9.3,9.26,3.69,4.24,3.41
5.62,,6.26,6.21,6.38,6.81,9.49,9.3,9.26,3.69,4.24,3.41
5.71,,6.26,6.21,6.38,6.81,9.49,9.3,9.26,3.69,4.24,3.41
5.96,,6.26,6.22,6.38,6.81,9.49,9.3,9.26,3.69,4.24,3.41
6.23,,6.26,6.22,6.38,6.82,9.49,9.3,9.26,3.69,4.24,3.41
6.38,,6.26,6.22,6.38,6.82,9.49,9.3,9.26,3.69,4.24,3.41
6.45,,6.26,6.22,6.39,6.82,9.49,9.3,9.26,3.69,4.24,3.41
6.49,,6.26,6.22,6.39,6.82,9.49,9.3,9.26,3.69,4.24,3.41
6.52,,6.26,6.22,6.39,6.82,9.49,9.3,9.27,3.69,4.24,3.41
6.54,,6.27,6.23,6.39,6.82,9.49,9.3,9.26,3.69,4.24,3.41
6.54,,6.27,6.23,6.39,6.82,9.49,9.3,9.27,3.69,4.24,3.41
6.55,,6.27,6.23,6.39,6.83,9.5,9.31,9.27,3.69,4.24,3.41
6.55,,6.27,6.23,6.4,6.83,9.5,9.31,9.27,3.69,4.24,3.41
6.55,,6.27,6.23,6.4,6.83,9.51,9.31,9.27,3.69,4.24,3.41
6.55,,6.27,6.24,6.4,6.83,9.52,9.31,9.27,3.69,4.24,3.66
6.55,,6.28,6.24,6.4,6.83,9.52,9.31,9.27,3.69,4.24,4.3
6.56,,6.28,6.24,6.4,,9.52,9.31,9.28,3.69,4.24,4.46
6.56,,6.29,6.24,6.4,,9.52,9.31,9.29,3.69,4.24,4.45
6.56,,6.13,6.24,6.4,,9.52,9.31,9.29,3.69,4.24,4.43
6.56,,4.19,6.24,6.41,,9.52,9.32,9.29,3.69,4.24,4.42
6.56,,1.31,6.24,6.41,,9.52,9.98,9.29,3.7,4.24,4.26
6.56,,0.53,6.25,6.41,,9.52,11.72,9.29,4.01,4.24,4.18
6.57,,,6.25,6.41,,9.53,12.14,9.29,4.63,4.24,4.19
6.57,,,6.25,6.41,,9.53,12.09,9.29,4.74,4.25,4.2
6.57,,,6.25,6.41,,9.53,12.07,9.29,4.72,4.25,4.2
6.57,,,6.25,6.41,,9.53,12.04,9.29,4.69,4.25,4.2
6.57,,,6.25,6.41,,9.53,11.78,11.53,4.67,4.25,4.2
6.57,,,6.25,6.41,,9.53,11.48,12.31,4.56,4.25,4.2
6.57,,,6.25,6.41,,9.53,11.47,12.27,4.48,4.25,4.21
6.57,,,6.26,,,9.53,11.52,12.22,4.48,4.25,4.21
6.57,,,6.26,,,9.53,11.54,12.19,4.48,4.25,4.21
6.58,,,6.26,,,9.53,11.56,12.06,4.48,4.25,4.21
6.58,,,6.26,,,9.53,11.56,11.62,4.48,4.25,4.21
6.58,,,6.26,,,9.53,11.56,11.43,4.48,4.25,4.21
6.58,,,6.09,,,9.53,11.56,11.5,4.49,4.25,4.21
6.58,,,3.69,,,9.54,11.57,11.52,4.49,4.25,4.21
6.58,,,0.94,,,9.54,11.57,11.53,4.49,4.25,4.21
6.58,,,0.94,,,9.54,11.57,11.53,4.49,4.25,4.21
6.58,,,0.92,,,9.54,11.57,11.53,4.49,4.25,4.21
6.58,,,0.9,,,9.54,11.57,11.53,4.49,4.24,4.21
6.58,,,0.88,,,9.54,11.57,11.53,4.49,4.25,4.21
6.59,,,0.86,,,9.54,11.58,11.54,4.49,4.25,4.21
6.59,,,0.85,,,9.54,11.58,11.54,4.49,4.25,4.21
6.59,,,0.84,,,9.54,11.58,11.54,4.49,5.19,4.21
6.59,,,0.82,,,9.54,11.58,11.54,4.5,5.36,4.21
6.59,,,0.8,,,9.54,11.58,11.54,4.5,5.34,4.21
6.59,,,0.79,,,9.54,11.58,11.54,4.5,5.32,4.21
6.59,,,0.78,,,9.54,11.58,11.55,4.5,5.3,4.21
6.59,,,0.77,,,9.54,11.59,11.55,4.5,5.17,4.21
6.59,,,0.77,,,9.54,11.59,11.55,4.5,5.04,4.21
6.6,,,0.76,,,9.54,11.59,11.55,4.5,5.03,4.21
6.6,,,0.75,,,9.54,11.59,11.55,4.5,5.03,4.21
6.6,,,,,,9.55,11.59,11.55,4.5,5.03,4.21
6.6,,,,,,9.55,11.59,11.55,4.5,5.04,4.21
6.6,,,,,,9.55,11.59,11.55,4.5,5.04,4.22
6.6,,,,,,9.55,11.59,11.56,4.5,5.04,4.22
6.6,,,,,,9.55,11.59,11.56,4.5,5.04,4.22
6.6,,,,,,9.55,11.59,11.56,4.5,5.04,4.22
6.6,,,,,,9.55,11.59,11.56,4.5,5.04,4.22
6.61,,,,,,9.6,11.6,11.56,4.5,5.05,4.22
6.61,,,,,,12.2,11.6,11.56,4.5,5.05,4.22
6.61,,,,,,12.41,11.6,11.56,4.5,5.05,4.22
6.61,,,,,,12.36,11.6,11.56,4.5,5.05,4.22
6.62,,,,,,12.32,11.6,11.56,4.5,5.05,4.22
6.62,,,,,,12.3,11.6,11.56,4.5,5.05,4.22
6.62,,,,,,12.28,11.6,11.57,4.5,5.05,4.22
6.62,,,,,,12.11,11.6,11.58,4.5,5.05,4.22
6.62,,,,,,11.83,11.6,11.59,4.5,5.05,4.22
6.21,,,,,,11.81,11.6,11.59,4.5,5.05,4.22
3.6,,,,,,11.83,11.61,11.59,4.5,5.05,4.22
0.69,,,,,,11.84,11.62,11.59,4.5,5.05,4.22
0.62,,,,,,11.85,11.62,11.59,4.5,5.05,4.22
0.57,,,,,,11.85,11.62,11.59,4.5,5.05,4.22
0.54,,,,,,11.85,11.63,11.59,4.51,5.06,4.22
0.52,,,,,,11.85,11.63,11.59,4.51,5.06,4.22
,,,,,,11.85,11.63,11.59,4.51,5.05,4.22
,,,,,,11.86,11.63,11.59,4.51,5.06,4.22
,,,,,,11.86,11.63,11.59,4.51,5.06,4.22
,,,,,,11.86,11.63,11.59,4.51,5.06,4.22
,,,,,,11.86,11.63,11.59,4.51,5.06,4.22
,,,,,,11.86,11.63,11.59,4.51,5.06,4.22
,,,,,,11.87,11.63,11.59,4.51,5.06,4.22
,,,,,,11.87,11.63,11.6,4.51,5.05,4.22
,,,,,,11.87,11.63,11.6,4.51,5.06,4.22
,,,,,,11.87,11.63,11.6,4.51,5.06,4.22
,,,,,,11.87,11.63,11.6,4.51,5.06,4.22
,,,,,,11.87,11.63,11.6,4.51,5.06,4.22
,,,,,,11.87,11.63,11.6,4.51,5.06,4.22
,,,,,,11.87,11.94,11.6,4.51,5.06,4.22
,,,,,,11.87,13.57,11.6,4.51,5.06,4.25
,,,,,,11.88,14.45,11.6,4.51,5.06,4.68
,,,,,,11.88,14.37,11.6,4.51,5.06,5.19
,,,,,,11.88,14.34,11.6,4.5,5.06,5.23
,,,,,,11.88,14.31,11.6,4.51,5.06,5.21
,,,,,,11.88,14.13,11.6,4.51,5.05,5.2
,,,,,,11.88,13.83,11.6,4.51,5.06,5.19
,,,,,,11.88,13.79,11.74,4.52,5.06,5.16
,,,,,,11.89,13.83,13.13,4.83,5.06,5.05
,,,,,,11.9,13.86,14.47,5.49,5.06,5
,,,,,,11.91,13.87,14.51,5.62,5.05,5.01
,,,,,,11.91,13.87,14.45,5.6,5.05,5.02
,,,,,,11.91,13.87,14.41,5.58,5.06,5.02
,,,,,,11.91,13.88,14.35,5.55,5.06,5.02
,,,,,,11.91,13.88,13.75,5.27,5.06,5.02
,,,,,,11.91,13.88,13.76,5.28,5.06,5.02
,,,,,,11.91,13.88,13.79,5.29,5.06,5.02
,,,,,,11.91,13.88,13.8,5.3,5.06,5.02
,,,,,,11.91,13.88,13.8,5.3,5.06,5.02
,,,,,,11.91,13.88,13.8,5.3,5.06,5.02
,,,,,,11.91,13.89,13.8,5.3,5.06,5.02
,,,,,,11.92,13.89,13.81,5.3,5.06,5.02
,,,,,,11.92,13.89,13.81,5.3,5.06,5.02
,,,,,,11.92,13.89,13.81,5.3,5.06,5.02
,,,,,,11.92,13.89,13.81,5.3,5.06,5.02
,,,,,,11.92,13.89,13.81,5.3,5.06,5.02
,,,,,,11.92,13.89,13.82,5.31,5.06,5.02
,,,,,,11.92,13.9,13.84,5.31,5.06,5.02
,,,,,,11.92,13.9,13.85,5.31,5.06,5.03
,,,,,,11.92,13.9,13.85,5.31,5.06,5.03
,,,,,,11.92,13.91,13.85,5.31,5.06,5.03
,,,,,,11.92,13.92,13.85,5.31,5.06,5.03
,,,,,,11.92,13.92,13.86,5.31,5.06,5.03
,,,,,,11.92,13.92,13.86,5.31,5.06,5.03
,,,,,,11.92,13.92,13.86,5.31,5.1,5.03
,,,,,,11.93,13.92,13.86,5.31,5.54,5.03
,,,,,,11.93,13.92,13.86,5.31,6.04,5.03
,,,,,,11.93,13.93,13.86,5.32,6.07,5.03
,,,,,,11.95,13.93,13.86,5.32,6.05,5.03
,,,,,,11.95,13.93,13.86,5.31,6.03,5.03
,,,,,,11.95,13.93,13.86,5.31,6.02,5.03
,,,,,,11.95,13.93,13.87,5.31,5.86,5.03
,,,,,,11.95,13.93,13.87,5.31,5.83,5.03
,,,,,,11.95,13.93,13.87,5.31,5.85,5.03
,,,,,,11.95,13.93,13.87,5.31,5.85,5.03
,,,,,,11.95,13.93,13.87,5.31,5.85,5.03
,,,,,,11.95,13.93,13.87,5.31,5.86,5.03
,,,,,,11.95,13.93,13.87,5.31,5.86,5.03
,,,,,,11.95,13.93,13.87,5.31,5.87,5.03
,,,,,,11.95,13.93,13.87,5.31,5.87,5.03
,,,,,,11.95,13.93,13.87,5.31,5.87,5.04
,,,,,,11.95,13.94,13.87,5.31,5.87,5.04
,,,,,,11.95,13.94,13.87,5.31,5.87,5.04
,,,,,,11.96,13.94,13.87,5.31,5.87,5.04
,,,,,,11.96,13.94,13.88,5.31,5.87,5.04
,,,,,,11.96,13.94,13.88,5.31,5.87,5.04
,,,,,,11.96,13.94,13.88,5.31,5.88,5.04
,,,,,,11.96,13.94,13.88,5.31,5.88,5.04
,,,,,,11.96,13.94,13.88,5.31,5.88,5.04
,,,,,,11.96,13.94,13.88,5.31,5.88,5.04
,,,,,,11.96,13.94,13.88,5.31,5.88,5.04
,,,,,,11.97,13.94,13.88,5.31,5.88,5.04
,,,,,,12.47,13.94,13.88,5.31,5.88,5.04
,,,,,,14.09,13.96,13.89,5.31,5.88,5.04
,,,,,,14.62,13.96,13.9,5.31,5.88,5.04
,,,,,,14.56,13.96,13.9,5.31,5.88,5.04
,,,,,,14.53,13.96,13.9,5.31,5.88,5.03
,,,,,,14.23,13.96,13.9,5.31,5.88,5.04
,,,,,,13.78,13.96,13.9,5.31,5.88,5.04
,,,,,,13.74,13.97,13.9,5.31,5.88,5.03
,,,,,,13.8,13.97,13.9,5.31,5.88,5.03
,,,,,,13.82,13.97,13.9,5.31,5.88,5.04
,,,,,,13.84,13.97,13.9,5.31,5.88,5.04
,,,,,,13.86,13.97,13.9,5.31,5.88,5.04
,,,,,,13.87,13.97,13.91,5.32,5.88,5.03
,,,,,,13.87,13.97,13.91,5.32,5.88,5.03
,,,,,,13.88,13.97,13.91,5.32,5.88,5.03
,,,,,,13.88,13.97,13.91,5.32,5.89,5.03
,,,,,,13.89,13.97,13.91,5.32,5.88,5.03
,,,,,,13.89,13.97,13.91,5.32,5.88,5.03
,,,,,,13.9,13.97,13.94,5.32,5.88,5.03
,,,,,,13.9,13.97,14.85,5.32,5.88,5.04
,,,,,,13.9,13.97,16.56,5.32,5.88,5.24
,,,,,,13.91,13.97,16.75,5.42,5.88,5.87
,,,,,,13.91,13.97,16.71,6.03,5.88,6.05
,,,,,,13.92,13.97,16.6,6.38,5.89,6.03
,,,,,,13.92,13.97,16.19,6.36,5.88,6.01
,,,,,,13.92,13.97,16,6.34,5.88,5.97
,,,,,,13.93,13.97,16.04,6.33,5.88,5.86
,,,,,,13.93,13.97,16.08,6.23,5.89,5.81
,,,,,,13.93,13.97,16.09,6.1,5.89,5.82
,,,,,,13.93,13.98,16.09,6.09,5.89,5.83
,,,,,,13.94,14.03,16.1,6.11,5.88,5.83
,,,,,,13.94,15.04,16.1,6.11,5.89,5.84
,,,,,,13.94,16.58,16.1,6.11,5.89,5.84
,,,,,,13.96,16.75,16.1,6.12,5.89,5.84
,,,,,,13.96,16.68,16.1,6.12,5.89,5.84
,,,,,,13.97,16.61,16.11,6.12,5.89,5.84
,,,,,,13.97,16.47,16.11,6.12,5.89,5.84
,,,,,,13.97,16.17,16.11,6.12,5.89,5.84
,,,,,,13.97,16.1,16.11,6.12,5.89,5.84
,,,,,,13.98,16.12,16.11,6.12,5.89,5.85
,,,,,,13.98,16.13,16.11,6.12,5.89,5.85
,,,,,,13.98,16.14,16.13,6.12,5.89,5.85
,,,,,,13.98,16.16,16.14,6.12,5.89,5.85
,,,,,,13.98,16.17,16.14,6.13,5.89,5.85
,,,,,,13.98,16.17,16.14,6.13,5.89,5.85
,,,,,,13.99,16.18,16.14,6.12,5.89,5.85
,,,,,,13.99,16.19,16.14,6.13,5.89,5.85
,,,,,,13.99,16.19,16.14,6.13,5.89,5.85
,,,,,,13.99,16.19,16.14,6.13,5.89,5.85
,,,,,,13.99,16.2,16.14,6.13,5.71,5.85
,,,,,,13.99,16.2,16.14,6.13,,5.85
,,,,,,13.99,16.2,16.14,6.13,,5.85
,,,,,,14,16.2,16.15,6.13,,5.85
,,,,,,14,16.2,16.15,6.13,,5.85
,,,,,,14,16.2,16.15,6.13,,5.85
,,,,,,14,16.21,16.15,6.13,,5.85
,,,,,,14,16.21,16.15,6.13,,5.85
,,,,,,14,16.21,16.15,6.13,,5.85
,,,,,,14,16.21,16.15,6.13,,5.85
,,,,,,14,16.21,16.15,6.13,,5.85
,,,,,,14.01,16.21,16.15,6.13,,5.85
,,,,,,14.01,16.21,16.15,6.13,,5.85
,,,,,,14.01,16.21,16.15,6.13,,5.85
,,,,,,14.01,16.21,16.15,6.13,,5.85
,,,,,,14.01,16.21,16.16,6.13,,5.85
,,,,,,14.01,16.21,,6.13,,5.85
,,,,,,14.01,16.21,,6.13,,5.86
,,,,,,14.01,16.21,,6.13,,5.86
,,,,,,14.01,16.22,,6.13,,5.86
,,,,,,14.02,16.22,,6.13,,5.86
,,,,,,14.02,16.22,,6.13,,5.86
,,,,,,14.02,16.22,,6.13,,5.86
,,,,,,14.02,16.22,,6.13,,5.86
,,,,,,14.02,16.22,,6.13,,5.86
,,,,,,14.02,16.22,,6.13,,5.86
,,,,,,14.02,16.22,,6.13,,5.86
,,,,,,14.02,16.22,,6.13,,5.86
,,,,,,14.02,16.22,,6.13,,5.86
,,,,,,14.02,16.22,,6.13,,5.86
,,,,,,14.02,16.22,,6.13,,5.86
,,,,,,14.02,16.22,,6.13,,5.86
,,,,,,14.03,16.22,,6.13,,5.86
,,,,,,14.03,16.23,,6.13,,5.86
,,,,,,14.03,16.23,,6.14,,5.86
,,,,,,14.03,16.23,,6.14,,5.86
,,,,,,14.03,16.23,,6.14,,5.86
,,,,,,14.03,16.23,,6.14,,5.86
,,,,,,14.03,16.23,,6.14,,5.86
,,,,,,14.03,16.23,,6.14,,5.86
,,,,,,14.03,16.23,,6.14,,5.86
,,,,,,14.04,16.23,,6.14,,5.86
,,,,,,14.05,16.23,,6.14,,5.86
,,,,,,14.05,16.23,,6.14,,5.86
,,,,,,14.05,16.23,,6.14,,5.86
,,,,,,14.05,16.23,,6.14,,4.17
,,,,,,14.05,16.23,,6.14,,1.28
,,,,,,14.05,16.23,,6.14,,
,,,,,,14.14,16.23,,6.14,,
,,,,,,16.82,16.23,,6.14,,
,,,,,,16.9,16.23,,6.14,,
,,,,,,16.83,16.23,,6.14,,
,,,,,,16.79,16.23,,6.14,,
,,,,,,16.73,16.24,,5.55,,
,,,,,,16.41,16.25,,2.75,,
,,,,,,16.17,16.26,,0.9,,
,,,,,,16.21,16.26,,0.69,,
,,,,,,16.26,16.26,,0.64,,
,,,,,,16.28,16.26,,0.6,,
,,,,,,16.28,16.26,,0.55,,
,,,,,,16.28,16.26,,0.53,,
,,,,,,16.28,16.26,,0.51,,
,,,,,,16.28,16.26,,,,
,,,,,,16.28,16.26,,,,
,,,,,,16.29,16.26,,,,
,,,,,,16.29,16.26,,,,
,,,,,,16.29,16.26,,,,
,,,,,,16.29,16.26,,,,
,,,,,,16.29,15.27,,,,
,,,,,,16.3,8.21,,,,
,,,,,,16.3,1.85,,,,
,,,,,,16.3,,,,,
,,,,,,16.3,,,,,
,,,,,,16.3,,,,,
,,,,,,16.3,,,,,
,,,,,,16.3,,,,,
,,,,,,16.3,,,,,
,,,,,,16.31,,,,,
,,,,,,16.31,,,,,
,,,,,,16.31,,,,,
,,,,,,16.31,,,,,
,,,,,,16.33,,,,,
,,,,,,16.33,,,,,
,,,,,,16.33,,,,,
,,,,,,16.33,,,,,
,,,,,,16.33,,,,,
,,,,,,16.33,,,,,
,,,,,,16.34,,,,,
,,,,,,16.34,,,,,
,,,,,,16.34,,,,,
,,,,,,16.34,,,,,
,,,,,,16.34,,,,,
,,,,,,16.34,,,,,
,,,,,,16.34,,,,,
,,,,,,16.34,,,,,
,,,,,,16.34,,,,,
,,,,,,16.34,,,,,
,,,,,,16.34,,,,,
,,,,,,16.34,,,,,
,,,,,,16.35,,,,,
,,,,,,16.36,,,,,
,,,,,,16.36,,,,,
,,,,,,16.36,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.37,,,,,
,,,,,,16.38,,,,,
,,,,,,16.38,,,,,
,,,,,,16.38,,,,,
,,,,,,16.38,,,,,
,,,,,,16.38,,,,,
,,,,,,16.38,,,,,
,,,,,,16.39,,,,,
,,,,,,16.4,,,,,
,,,,,,16.4,,,,,
,,,,,,16.4,,,,,
,,,,,,9.48,,,,,
