Weight_dn15.1,Weight_dn15.2,Weight_dn15.3,Weight_un15.1,Weight_un15.2,Weight_un15.3,Weight_dp15.1,Weight_dp15.2,Weight_dp15.3,Weight_up15.1,Weight_up15.2,Weight_up15.3
6.03,5.45,5.31,5.62,5.56,6.16,6.99,6.92,9.2,3.33,3.96,3.94
6.04,5.45,5.31,5.63,5.56,6.3,6.99,6.92,9.2,3.33,3.96,3.94
6.04,5.45,5.31,5.63,5.56,6.34,6.99,6.93,9.2,3.33,3.96,3.95
6.04,5.45,5.31,5.63,5.56,6.36,7.29,6.92,9.2,3.33,3.96,3.95
6.05,5.45,5.31,5.64,5.56,6.38,9.03,6.92,9.2,3.33,3.96,3.95
6.05,5.45,5.31,5.65,5.57,6.39,10.05,6.94,9.2,3.33,3.96,3.95
6.06,5.45,5.31,5.65,5.86,6.4,10.01,7.6,9.21,3.34,3.96,3.95
6.06,5.45,5.31,5.65,5.86,6.41,9.99,9.31,9.21,3.33,3.96,3.96
6.06,5.45,5.32,5.66,5.85,6.42,9.96,9.77,9.21,3.44,3.96,3.96
6.07,5.45,5.32,5.66,6.06,6.44,9.68,9.73,9.21,4.13,3.96,3.96
6.07,5.45,5.32,5.66,6.18,6.45,9.27,9.7,9.21,4.6,3.96,3.96
6.07,5.45,5.32,5.67,6.25,6.46,9.21,9.67,9.21,4.61,3.96,3.96
6.08,5.45,5.32,5.67,6.31,6.47,9.24,9.66,9.21,4.59,3.96,3.96
6.08,5.45,5.32,5.68,6.34,6.47,9.26,9.59,9.21,4.57,3.96,3.96
6.08,5.45,5.32,5.68,6.36,6.48,9.29,9.11,9.21,4.49,3.96,3.96
6.09,5.45,5.32,5.68,6.38,6.49,9.29,9.12,9.22,4.33,3.96,3.96
6.09,5.45,5.32,5.69,6.4,6.49,9.3,9.14,9.22,4.27,3.96,3.96
6.09,5.46,5.32,5.69,6.41,6.5,9.3,9.16,9.22,4.28,3.96,3.96
6.09,5.46,5.32,5.69,6.42,6.51,9.3,9.16,9.22,4.29,3.96,3.96
6.1,5.46,5.32,5.7,6.43,6.52,9.31,9.17,9.22,4.29,3.96,3.97
6.1,5.46,5.32,5.7,6.43,6.52,9.31,9.18,9.22,4.29,3.96,3.97
6.1,5.46,5.32,5.7,6.44,6.52,9.31,9.18,9.22,4.3,3.96,3.97
6.11,5.46,5.33,5.71,6.45,6.53,9.31,9.19,9.22,4.3,3.96,3.97
6.11,5.46,5.65,5.7,6.46,6.53,9.32,9.2,9.22,4.3,3.96,3.97
6.11,5.46,5.91,4.89,6.47,6.54,9.32,9.21,9.23,4.3,3.96,3.97
6.11,5.46,6.07,1.56,6.48,6.54,9.32,9.21,9.23,4.3,3.96,3.97
6.11,5.55,6.13,0.82,6.48,6.55,9.33,9.21,9.23,4.3,3.96,3.97
6.12,5.8,6.13,0.92,6.49,6.56,9.33,9.21,9.23,4.3,3.96,3.97
6.12,6.06,5.72,0.98,6.49,6.56,9.33,9.21,9.23,4.3,3.96,3.97
6.12,5.93,5.07,1.04,6.5,6.56,9.33,9.21,9.23,4.3,3.96,3.97
6.12,5.23,5.04,1.06,6.5,6.57,9.33,9.22,9.23,4.3,3.96,3.97
6.13,5.12,5.13,1.07,6.51,6.57,9.33,9.22,9.23,4.3,3.96,3.97
6.13,5.26,5.16,1.08,6.52,6.57,9.34,9.22,9.23,4.3,3.96,3.97
6.13,5.3,5.18,1.09,6.53,6.58,9.34,9.22,9.23,4.3,3.96,3.97
5.98,5.32,5.2,1.09,6.53,6.58,9.34,9.22,9.23,4.3,3.96,3.97
4.2,5.35,5.21,1.1,6.53,6.59,9.34,9.22,9.23,4.3,3.96,3.97
1.67,5.37,5.23,1.1,6.54,6.59,9.34,9.22,9.23,4.31,3.96,3.97
0.99,5.39,5.24,1.11,6.54,6.59,9.34,9.23,9.24,4.31,3.96,3.97
0.86,5.4,5.25,1.11,6.55,6.6,9.35,9.23,9.23,4.31,3.96,3.97
0.74,5.42,5.27,1.11,6.55,6.6,9.35,9.23,9.24,4.31,3.96,3.97
0.7,5.43,5.28,1.12,6.55,6.6,9.35,9.23,9.24,4.31,3.96,3.97
0.67,5.45,5.29,,6.56,6.6,9.35,9.23,9.24,4.31,3.96,3.97
0.64,5.47,5.3,,6.56,6.61,9.35,9.23,9.24,4.31,3.96,3.97
0.62,5.48,5.31,,6.57,6.61,9.35,9.23,9.24,4.31,3.96,3.97
0.6,5.49,5.32,,6.57,6.62,9.36,9.23,9.24,4.31,3.96,3.97
0.58,5.5,5.32,,6.57,6.62,9.36,9.23,9.24,4.31,3.96,3.97
0.56,5.51,5.33,,6.58,6.62,9.36,9.24,9.24,4.31,3.96,3.97
0.55,5.51,5.34,,6.58,6.62,9.36,9.24,9.24,4.31,3.96,3.97
0.52,5.52,5.34,,6.58,6.63,9.36,9.24,9.24,4.32,3.96,3.97
0.51,5.53,5.36,,6.59,6.63,9.36,9.24,9.24,4.32,3.96,3.97
,5.54,5.36,,6.59,6.63,9.36,9.24,9.4,4.32,3.97,3.97
,5.55,5.37,,6.6,6.63,9.36,9.24,10.82,4.32,4.1,3.97
,5.55,5.37,,6.6,6.63,9.37,9.24,12.02,4.32,4.81,3.97
,5.56,5.37,,6.6,,9.37,9.24,12.01,4.32,5.18,3.97
,5.57,5.38,,6.6,,9.37,9.24,11.97,4.32,5.17,3.97
,5.57,5.39,,6.6,,9.37,9.24,11.96,4.32,5.15,3.97
,5.58,5.39,,6.61,,9.37,9.25,11.9,4.32,5.14,3.97
,5.58,5.4,,6.61,,9.37,9.25,11.62,4.32,5.13,3.97
,5.59,5.4,,6.62,,9.37,9.25,11.45,4.32,4.95,3.97
,5.6,5.4,,6.62,,9.38,9.25,11.46,4.32,4.89,3.97
,5.6,5.41,,6.62,,9.38,9.25,11.46,4.32,4.9,3.97
,5.6,5.41,,6.62,,9.38,9.25,11.47,4.32,4.91,3.97
,5.61,5.42,,6.62,,9.38,9.25,11.47,4.32,4.92,3.97
,5.61,5.42,,6.63,,9.39,9.25,11.47,4.32,4.92,3.97
,5.62,5.42,,6.63,,9.4,9.25,11.48,4.32,4.92,3.97
,5.62,5.43,,6.63,,9.4,9.25,11.48,4.32,4.92,3.97
,5.63,5.43,,6.63,,9.4,9.25,11.48,4.32,4.92,3.97
,5.63,5.44,,6.64,,9.4,9.26,11.5,4.32,4.93,3.97
,5.64,5.44,,6.64,,9.4,9.26,11.51,4.32,4.93,3.97
,5.64,5.44,,6.64,,9.41,9.26,11.51,4.32,4.93,3.97
,5.64,5.44,,6.64,,9.41,9.26,11.52,4.32,4.93,3.97
,5.65,5.45,,6.65,,9.41,9.27,11.52,4.32,4.93,3.97
,5.65,5.45,,6.65,,9.41,9.28,11.52,4.32,4.93,3.97
,5.65,5.45,,6.65,,9.41,9.28,11.52,4.32,4.93,3.97
,5.65,5.46,,6.65,,9.41,9.28,11.52,4.32,4.93,3.97
,5.66,5.46,,6.66,,9.41,9.28,11.52,4.32,4.93,3.97
,5.66,5.46,,6.66,,9.41,9.28,11.53,4.32,4.93,3.98
,5.67,5.46,,6.66,,9.41,9.28,11.53,4.32,4.93,4.23
,5.67,5.47,,6.66,,9.42,9.28,11.54,4.32,4.93,4.98
,5.67,5.47,,6.66,,9.42,9.28,11.55,4.32,4.93,5.22
,5.67,5.47,,6.67,,9.42,9.28,11.55,4.32,4.93,5.2
,5.68,5.47,,6.67,,9.42,9.28,11.55,4.32,4.93,5.18
,5.68,5.48,,6.67,,9.42,9.29,11.55,4.32,4.93,5.17
,5.68,5.48,,6.67,,9.42,9.29,11.55,4.32,4.93,5.15
,5.69,5.48,,6.68,,9.42,9.29,11.55,4.32,4.93,5.03
,5.69,5.48,,6.68,,9.42,9.29,11.55,4.32,4.93,4.91
,5.69,5.49,,6.68,,9.42,9.29,11.55,4.32,4.94,4.92
,5.7,5.49,,6.68,,9.42,9.29,11.56,4.32,4.93,4.92
,5.7,5.49,,6.68,,9.42,9.29,11.56,4.32,4.94,4.92
,5.7,5.49,,6.68,,9.42,9.29,11.56,4.32,4.94,4.93
,5.7,5.49,,6.69,,9.43,9.29,11.56,4.32,4.93,4.94
,5.7,5.49,,6.69,,9.43,9.29,11.56,4.32,4.93,4.94
,5.7,3.44,,6.68,,9.43,9.29,11.56,4.32,4.94,4.94
,5.71,1.11,,2.97,,9.43,9.29,11.56,4.32,4.94,4.94
,5.71,0.57,,,,9.43,9.29,11.56,4.32,4.94,4.94
,5.71,,,,,9.43,9.29,11.57,4.32,4.94,4.94
,5.72,,,,,9.43,9.29,11.57,4.35,4.94,4.94
,5.72,,,,,9.43,9.29,11.57,4.83,4.94,4.94
,5.72,,,,,9.43,9.29,11.57,5.52,4.94,4.94
,5.72,,,,,9.43,9.3,11.57,5.61,4.94,4.94
,5.72,,,,,9.43,9.3,11.57,5.56,4.94,4.94
,5.73,,,,,9.43,11.51,11.57,5.55,4.94,4.94
,5.73,,,,,9.43,12.1,11.57,5.45,4.94,4.94
,5.73,,,,,9.47,12.06,11.57,5.27,4.94,4.94
,5.73,,,,,10.41,12.02,11.57,5.24,4.94,4.94
,5.73,,,,,12.05,11.99,11.58,5.27,4.94,4.94
,5.74,,,,,12.31,11.98,11.58,5.28,4.94,4.94
,5.74,,,,,12.26,11.86,11.58,5.28,4.94,4.95
,5.74,,,,,12.22,11.55,11.58,5.28,4.94,4.95
,5.74,,,,,12.2,11.49,11.58,5.29,4.94,4.95
,5.7,,,,,11.89,11.5,11.58,5.29,4.95,4.95
,4.62,,,,,11.66,11.51,11.58,5.29,4.95,4.95
,1.95,,,,,11.67,11.52,11.58,5.29,4.95,4.95
,0.81,,,,,11.71,11.52,11.58,5.29,4.95,4.95
,0.68,,,,,11.72,11.52,11.58,5.29,4.95,4.95
,0.63,,,,,11.72,11.52,11.58,5.29,4.95,4.95
,0.59,,,,,11.72,11.53,11.58,5.29,4.95,4.95
,0.56,,,,,11.73,11.55,11.58,5.29,4.95,4.95
,0.54,,,,,11.73,11.56,11.58,5.29,4.95,4.95
,,,,,,11.73,11.56,11.59,5.29,4.95,4.95
,,,,,,11.73,11.57,11.59,5.29,4.95,4.95
,,,,,,11.74,11.57,11.59,5.29,4.95,4.95
,,,,,,11.74,11.57,11.59,5.29,4.95,4.95
,,,,,,11.74,11.57,11.59,5.29,4.95,4.95
,,,,,,11.74,11.57,11.59,5.29,4.95,4.96
,,,,,,11.75,11.57,11.59,5.29,4.95,4.96
,,,,,,11.75,11.57,11.59,5.29,4.95,4.96
,,,,,,11.77,11.58,11.59,5.29,4.95,4.96
,,,,,,11.77,11.58,11.59,5.29,4.95,4.96
,,,,,,11.77,11.58,11.59,5.29,4.95,4.96
,,,,,,11.77,11.58,11.59,5.3,4.95,4.96
,,,,,,11.78,11.58,11.59,5.3,4.95,4.96
,,,,,,11.78,11.59,11.6,5.3,4.95,4.96
,,,,,,11.78,11.59,11.6,5.3,4.95,4.96
,,,,,,11.78,11.59,11.6,5.3,4.95,4.96
,,,,,,11.78,11.59,11.6,5.31,4.96,4.96
,,,,,,11.79,11.59,11.6,5.31,4.96,4.96
,,,,,,11.79,11.59,11.6,5.31,4.96,4.96
,,,,,,11.79,11.59,11.6,5.31,4.96,4.96
,,,,,,11.79,11.59,11.6,5.31,4.96,4.96
,,,,,,11.79,11.6,11.6,5.31,4.96,4.96
,,,,,,11.79,11.6,11.6,5.31,4.96,4.96
,,,,,,11.79,11.6,11.6,5.31,4.96,4.96
,,,,,,11.8,11.6,11.6,5.31,5.03,4.96
,,,,,,11.8,11.6,11.6,5.32,5.62,4.96
,,,,,,11.8,11.6,11.6,5.32,6.17,4.96
,,,,,,11.8,11.6,11.6,5.32,6.14,4.96
,,,,,,11.8,11.6,11.6,5.32,6.13,4.96
,,,,,,11.8,11.6,11.6,5.32,6.12,4.96
,,,,,,11.81,11.6,11.6,5.32,6.07,4.96
,,,,,,11.81,11.61,11.6,5.32,5.93,4.97
,,,,,,11.81,11.61,11.6,5.32,5.89,4.96
,,,,,,11.81,11.61,11.61,5.32,5.9,4.96
,,,,,,11.81,11.61,11.61,5.32,5.92,4.96
,,,,,,11.81,11.61,11.61,5.32,5.92,4.96
,,,,,,11.81,11.61,11.61,5.32,5.92,4.96
,,,,,,11.81,11.61,11.61,5.32,5.92,4.97
,,,,,,11.81,11.61,11.61,5.32,5.92,4.97
,,,,,,11.81,11.61,11.62,5.32,5.92,4.97
,,,,,,11.81,11.61,12.21,5.32,5.92,4.97
,,,,,,11.82,11.61,13.88,5.32,5.92,4.97
,,,,,,11.82,11.62,14.37,5.32,5.92,4.97
,,,,,,11.82,11.62,14.32,5.32,5.92,4.97
,,,,,,11.82,11.62,14.27,5.32,5.92,4.97
,,,,,,11.82,11.62,14.25,5.32,5.92,4.97
,,,,,,11.82,11.62,13.92,5.32,5.93,4.97
,,,,,,11.82,11.62,13.72,5.32,5.93,4.98
,,,,,,11.83,11.62,13.73,5.32,5.93,5.12
,,,,,,11.83,11.62,13.75,5.32,5.93,5.83
,,,,,,11.83,11.62,13.77,5.32,5.93,6.18
,,,,,,11.83,11.62,13.77,5.32,5.93,6.17
,,,,,,11.83,11.62,13.78,5.32,5.93,6.14
,,,,,,11.83,11.62,13.78,5.32,5.93,6.12
,,,,,,11.83,11.62,13.78,5.32,5.93,6.07
,,,,,,11.83,11.62,13.79,5.32,5.93,5.95
,,,,,,11.83,11.63,13.79,5.32,5.93,5.92
,,,,,,11.83,11.63,13.79,5.32,5.93,5.92
,,,,,,11.83,11.63,13.79,5.32,5.93,5.92
,,,,,,11.83,11.63,13.79,5.32,5.93,5.92
,,,,,,11.83,11.63,13.79,5.32,5.93,5.92
,,,,,,11.83,11.63,13.8,5.32,5.93,5.92
,,,,,,11.84,11.63,13.81,5.32,5.94,5.93
,,,,,,11.84,11.63,13.82,5.32,5.94,5.93
,,,,,,11.84,11.63,13.82,5.32,5.94,5.93
,,,,,,11.84,11.64,13.82,5.32,5.94,5.93
,,,,,,11.84,11.65,13.82,5.32,5.94,5.93
,,,,,,11.84,11.65,13.82,5.32,5.94,5.93
,,,,,,11.86,11.65,13.82,5.33,5.94,5.93
,,,,,,11.86,11.65,13.83,5.33,5.94,5.93
,,,,,,11.86,11.65,13.83,5.33,5.94,5.93
,,,,,,11.86,11.65,13.83,5.33,5.94,5.93
,,,,,,11.86,11.65,13.83,5.33,5.94,5.93
,,,,,,11.86,11.65,13.83,5.54,5.94,5.93
,,,,,,11.86,11.65,13.83,6.31,5.94,5.93
,,,,,,11.86,11.65,13.83,6.59,5.94,5.94
,,,,,,11.86,11.65,13.84,6.57,5.94,5.94
,,,,,,11.87,11.65,13.84,6.54,5.94,5.94
,,,,,,11.87,11.66,13.84,6.46,5.95,5.94
,,,,,,11.87,11.66,13.84,6.28,5.95,5.94
,,,,,,11.87,11.68,13.84,6.24,5.95,5.94
,,,,,,11.87,12.43,13.84,6.26,5.95,5.94
,,,,,,11.87,14.09,13.84,6.28,5.95,5.94
,,,,,,11.87,14.43,13.84,6.28,5.95,5.94
,,,,,,11.87,14.37,13.85,6.28,5.95,5.94
,,,,,,11.87,14.31,13.85,6.28,5.95,5.94
,,,,,,11.87,14.23,13.85,6.29,5.95,5.94
,,,,,,11.87,13.92,13.85,6.29,5.95,5.94
,,,,,,11.87,13.77,13.85,6.29,5.95,5.94
,,,,,,11.87,13.8,13.85,6.29,5.95,5.94
,,,,,,11.87,13.82,13.85,6.29,5.95,5.94
,,,,,,11.87,13.83,13.85,6.29,5.95,5.94
,,,,,,11.92,13.83,13.85,6.29,5.95,5.94
,,,,,,12.86,13.83,13.85,6.29,5.95,5.94
,,,,,,14.72,13.84,13.85,6.29,5.95,5.94
,,,,,,14.65,13.84,13.85,6.29,5.95,5.94
,,,,,,14.61,13.84,13.86,6.3,5.95,5.95
,,,,,,14.59,13.84,13.86,6.3,5.95,5.95
,,,,,,14.39,13.85,13.86,6.31,5.95,5.95
,,,,,,14.03,13.85,13.86,6.31,5.95,5.95
,,,,,,13.99,13.85,13.86,6.31,5.95,5.95
,,,,,,14.05,13.85,13.86,6.31,5.95,5.95
,,,,,,14.07,13.85,13.86,6.31,5.95,5.95
,,,,,,14.07,13.86,13.86,6.31,5.95,5.95
,,,,,,14.08,13.86,13.86,6.31,5.95,5.95
,,,,,,14.08,13.86,13.86,6.31,5.95,5.95
,,,,,,14.08,13.86,13.86,6.31,5.95,5.95
,,,,,,14.08,13.87,13.86,6.31,5.95,5.95
,,,,,,14.09,13.88,13.87,6.31,5.95,5.95
,,,,,,14.11,13.88,13.87,6.31,5.95,5.95
,,,,,,14.11,13.88,13.87,6.31,5.95,5.95
,,,,,,14.11,13.89,13.87,6.31,5.96,5.95
,,,,,,14.12,13.89,13.87,6.31,6.96,5.95
,,,,,,14.12,13.89,13.87,6.31,7.25,5.95
,,,,,,14.12,13.89,13.87,6.31,7.22,5.95
,,,,,,14.12,13.89,13.87,6.32,7.2,5.95
,,,,,,14.12,13.89,13.87,6.31,7.18,5.95
,,,,,,14.12,13.89,13.88,6.31,7.05,5.95
,,,,,,14.13,13.89,13.89,6.32,6.9,5.95
,,,,,,14.13,13.9,13.89,6.32,6.89,5.95
,,,,,,14.13,13.9,13.89,6.32,6.92,5.95
,,,,,,14.13,13.9,13.95,6.32,6.93,5.95
,,,,,,14.13,13.9,15.06,6.32,6.93,5.96
,,,,,,14.13,13.9,16.71,6.32,6.93,5.96
,,,,,,14.14,13.9,16.83,6.32,6.93,5.96
,,,,,,14.14,13.9,16.78,6.32,6.93,5.96
,,,,,,14.14,13.9,16.59,6.32,6.94,5.96
,,,,,,14.14,13.9,16.12,6.32,6.94,5.96
,,,,,,14.14,13.9,15.99,6.32,6.94,5.96
,,,,,,14.14,13.91,16.04,6.32,6.94,5.96
,,,,,,14.14,13.91,16.07,6.32,6.94,5.96
,,,,,,14.14,13.91,16.08,6.32,6.94,5.96
,,,,,,14.15,13.91,16.1,6.32,6.94,5.96
,,,,,,14.15,13.91,16.11,6.32,6.94,5.96
,,,,,,14.15,13.91,16.11,6.32,6.94,5.96
,,,,,,14.15,13.91,16.11,6.32,6.94,5.96
,,,,,,14.15,13.91,16.12,6.32,6.94,6
,,,,,,14.15,13.92,16.12,6.32,6.94,6.5
,,,,,,14.15,13.92,16.12,6.32,6.95,7.15
,,,,,,14.15,13.92,16.12,6.32,6.94,7.18
,,,,,,14.15,13.92,16.12,6.32,6.95,7.16
,,,,,,14.15,13.92,16.13,6.32,6.95,7.15
,,,,,,14.15,13.92,16.13,6.32,6.95,7.07
,,,,,,14.15,13.93,16.13,6.32,6.95,6.91
,,,,,,14.15,13.94,16.13,6.32,6.95,6.89
,,,,,,14.16,13.94,16.13,6.32,6.95,6.92
,,,,,,14.16,13.94,16.14,6.33,6.96,6.93
,,,,,,14.16,13.94,16.14,6.33,6.96,6.93
,,,,,,14.16,13.95,16.14,6.33,6.96,6.94
,,,,,,14.16,13.95,16.14,6.33,6.96,6.94
,,,,,,14.16,13.95,16.14,6.33,6.96,6.94
,,,,,,14.16,13.95,16.14,6.33,6.96,6.95
,,,,,,14.16,13.95,16.15,6.33,6.96,6.95
,,,,,,14.16,13.95,16.15,6.33,6.96,6.95
,,,,,,14.16,13.95,16.15,6.33,6.96,6.95
,,,,,,14.16,13.95,16.15,6.33,6.96,6.95
,,,,,,14.16,13.95,16.15,6.33,6.96,6.95
,,,,,,14.16,13.95,16.15,6.33,6.96,6.95
,,,,,,14.16,13.95,16.15,6.33,6.96,6.95
,,,,,,14.17,13.95,16.16,6.33,6.96,6.95
,,,,,,14.17,13.95,16.16,6.33,6.96,6.95
,,,,,,14.18,13.95,16.16,6.33,6.97,6.95
,,,,,,14.19,13.95,16.16,6.41,6.97,6.95
,,,,,,14.19,13.96,16.16,7.54,6.97,6.96
,,,,,,14.19,13.96,16.16,7.54,6.97,6.96
,,,,,,14.19,13.96,16.16,7.52,6.97,6.96
,,,,,,14.2,13.96,16.16,7.5,6.97,6.96
,,,,,,14.2,13.96,16.16,7.49,6.97,6.96
,,,,,,14.2,13.96,16.16,7.4,6.97,6.96
,,,,,,14.2,13.96,16.16,7.28,6.97,6.96
,,,,,,14.2,13.96,16.16,7.28,6.97,6.96
,,,,,,14.2,13.96,16.17,7.29,6.97,6.96
,,,,,,14.2,13.96,16.17,7.31,6.97,6.96
,,,,,,14.2,13.96,16.17,7.31,6.97,6.96
,,,,,,14.21,13.96,16.17,7.31,6.97,6.96
,,,,,,14.21,13.96,16.17,7.31,6.97,6.96
,,,,,,14.21,13.96,16.17,7.31,6.97,6.96
,,,,,,14.21,13.96,16.17,7.31,6.97,6.96
,,,,,,14.21,13.96,16.17,7.31,6.97,6.97
,,,,,,14.21,14.02,16.17,7.31,6.97,6.97
,,,,,,14.21,16.6,16.17,7.31,6.97,6.97
,,,,,,14.21,16.76,16.17,7.31,6.97,6.97
,,,,,,14.21,16.7,16.18,7.32,6.97,6.97
,,,,,,14.22,16.66,16.18,7.32,6.97,6.97
,,,,,,14.22,16.64,16.18,7.32,6.97,6.97
,,,,,,14.22,16.45,16.18,7.32,6.97,6.97
,,,,,,14.22,16.15,16.18,7.32,6.97,6.97
,,,,,,14.22,16.12,16.18,7.32,6.97,6.97
,,,,,,14.22,16.15,16.2,7.32,6.97,6.97
,,,,,,14.22,16.18,16.2,7.32,6.97,6.97
,,,,,,14.22,16.19,16.2,7.32,6.97,6.97
,,,,,,14.22,16.19,16.2,7.32,6.97,6.98
,,,,,,14.22,16.19,16.2,7.32,6.97,6.98
,,,,,,14.22,16.2,16.21,7.32,6.98,6.98
,,,,,,14.23,16.2,16.21,7.32,6.98,6.98
,,,,,,14.23,16.2,16.21,7.32,6.98,6.98
,,,,,,14.23,16.2,16.21,7.32,6.98,6.98
,,,,,,14.23,16.2,16.21,7.32,6.98,6.98
,,,,,,14.23,16.21,16.21,7.33,6.98,6.98
,,,,,,14.23,16.21,16.21,7.33,6.98,6.98
,,,,,,14.23,16.21,16.21,7.33,6.98,6.98
,,,,,,14.23,16.21,16.21,7.33,6.98,6.98
,,,,,,14.23,16.22,16.22,7.33,6.98,6.98
,,,,,,14.23,16.22,16.22,7.34,6.98,6.98
,,,,,,14.23,16.22,16.22,7.34,6.98,6.98
,,,,,,14.24,16.22,16.22,7.34,6.98,
,,,,,,14.24,16.22,16.11,7.34,6.98,
,,,,,,14.24,16.23,12.74,7.34,6.98,
,,,,,,14.24,16.23,4.34,7.34,6.98,
,,,,,,14.24,16.23,1.26,7.34,6.98,
,,,,,,14.24,16.25,0.88,7.34,6.98,
,,,,,,14.24,16.25,0.8,7.34,6.98,
,,,,,,14.24,16.25,0.74,7.34,6.98,
,,,,,,14.24,16.25,0.7,7.34,6.98,
,,,,,,14.24,16.25,0.66,7.34,6.98,
,,,,,,14.24,16.26,0.63,7.34,6.98,
,,,,,,14.25,16.26,0.6,7.34,6.95,
,,,,,,14.25,16.26,0.58,7.34,5.57,
,,,,,,14.25,16.26,,7.34,1.98,
,,,,,,14.25,16.26,,7.34,,
,,,,,,14.69,16.26,,7.34,,
,,,,,,16.46,16.26,,7.34,,
,,,,,,17.18,16.26,,7.34,,
,,,,,,17.07,16.27,,7.34,,
,,,,,,17.01,16.27,,7.34,,
,,,,,,16.69,16.27,,7.34,,
,,,,,,16.41,16.27,,7.34,,
,,,,,,16.41,16.27,,7.35,,
,,,,,,16.44,16.27,,7.35,,
,,,,,,16.45,16.27,,7.35,,
,,,,,,16.47,16.27,,7.35,,
,,,,,,16.49,16.28,,7.35,,
,,,,,,16.5,16.28,,7.35,,
,,,,,,16.5,16.28,,7.35,,
,,,,,,16.5,16.28,,7.35,,
,,,,,,16.5,16.28,,7.35,,
,,,,,,16.51,16.28,,7.35,,
,,,,,,16.51,16.28,,7.35,,
,,,,,,16.51,16.28,,7.35,,
,,,,,,16.51,16.28,,7.35,,
,,,,,,16.51,16.28,,7.35,,
,,,,,,16.52,16.29,,7.35,,
,,,,,,16.52,16.29,,7.35,,
,,,,,,16.52,16.29,,7.35,,
,,,,,,16.52,16.29,,7.35,,
,,,,,,16.52,16.29,,7.35,,
,,,,,,16.52,16.29,,7.35,,
,,,,,,16.52,16.29,,7.35,,
,,,,,,16.53,16.29,,7.35,,
,,,,,,16.53,16.29,,7.35,,
,,,,,,16.53,16.29,,6.41,,
,,,,,,16.53,16.3,,2.89,,
,,,,,,16.53,16.3,,,,
,,,,,,16.53,16.3,,,,
,,,,,,16.54,16.3,,,,
,,,,,,16.54,16.3,,,,
,,,,,,16.54,16.3,,,,
,,,,,,16.54,16.29,,,,
,,,,,,16.54,,,,,
,,,,,,16.54,,,,,
,,,,,,16.54,,,,,
,,,,,,16.54,,,,,
,,,,,,16.54,,,,,
,,,,,,16.55,,,,,
,,,,,,16.55,,,,,
,,,,,,16.55,,,,,
,,,,,,16.55,,,,,
,,,,,,16.55,,,,,
,,,,,,16.55,,,,,
,,,,,,16.55,,,,,
,,,,,,16.55,,,,,
,,,,,,16.56,,,,,
,,,,,,16.56,,,,,
,,,,,,16.56,,,,,
,,,,,,16.56,,,,,
,,,,,,16.56,,,,,
,,,,,,16.56,,,,,
,,,,,,16.56,,,,,
,,,,,,16.56,,,,,
,,,,,,16.57,,,,,
,,,,,,16.58,,,,,
,,,,,,16.58,,,,,
,,,,,,16.59,,,,,
,,,,,,16.59,,,,,
,,,,,,16.59,,,,,
,,,,,,16.59,,,,,
,,,,,,16.59,,,,,
,,,,,,16.59,,,,,
,,,,,,16.59,,,,,
,,,,,,16.59,,,,,
,,,,,,16.59,,,,,
,,,,,,16.59,,,,,
,,,,,,16.59,,,,,
,,,,,,16.59,,,,,
,,,,,,16.6,,,,,
,,,,,,16.6,,,,,
,,,,,,16.6,,,,,
,,,,,,16.6,,,,,
,,,,,,16.6,,,,,
,,,,,,16.6,,,,,
,,,,,,16.6,,,,,
,,,,,,16.6,,,,,
,,,,,,16.6,,,,,
,,,,,,16.6,,,,,
,,,,,,16.6,,,,,
,,,,,,16.6,,,,,
,,,,,,16.6,,,,,
,,,,,,16.6,,,,,
,,,,,,16.61,,,,,
,,,,,,16.61,,,,,
,,,,,,16.61,,,,,
,,,,,,16.61,,,,,
,,,,,,16.61,,,,,
,,,,,,16.61,,,,,
,,,,,,16.61,,,,,
,,,,,,16.61,,,,,
,,,,,,16.61,,,,,
,,,,,,16.61,,,,,
,,,,,,16.61,,,,,
,,,,,,16.61,,,,,
,,,,,,16.61,,,,,
,,,,,,16.61,,,,,
,,,,,,16.61,,,,,
,,,,,,16.61,,,,,
,,,,,,16.62,,,,,
,,,,,,16.43,,,,,
,,,,,,12.33,,,,,
