Weight_dn12.1,Weight_dn12.2,Weight_dn12.3,Weight_un12.1,Weight_un12.2,Weight_un12.3,Weight_dp12.1,Weight_dp12.2,Weight_dp12.3,Weight_up12.1,Weight_up12.2,Weight_up12.3
9.04,8.82,8.94,5.37,6.21,5.03,5.41,5.06,4.96,1.45,3.52,3.48
9.09,8.86,8.95,5.39,6.19,5.01,5.41,5.06,4.96,1.45,3.52,3.48
9.08,8.88,8.97,5.39,6.1,5.02,5.41,5.05,4.96,1.45,3.51,3.48
9.07,8.85,8.97,5.35,6.04,5.03,5.41,5.05,4.95,1.45,3.51,3.48
9.11,8.81,8.98,5.34,6.05,5.05,5.4,5.05,4.95,1.45,3.51,3.48
9.08,8.85,8.92,5.35,6.08,5.06,5.4,5.05,4.95,1.45,3.51,3.48
9.1,8.88,8.9,5.37,6.14,5.07,5.4,5.04,4.95,1.45,3.5,3.48
9.13,8.87,8.9,5.38,6.17,5.05,5.4,5.04,4.94,1.45,3.5,3.48
9.11,8.83,8.91,5.4,6.2,5.02,5.4,5.04,4.94,1.45,3.5,3.49
9.1,8.82,8.93,5.41,6.22,5.02,5.4,5.04,4.94,1.45,3.5,3.48
9.14,8.85,8.94,5.39,6.25,5.03,5.41,5.04,4.94,1.45,3.5,3.49
9.14,8.88,8.95,5.33,6.27,5.05,5.42,5.03,4.94,1.45,3.5,3.49
9.14,8.88,8.97,5.35,6.29,5.06,5.42,5.03,4.93,1.45,3.49,3.49
9.16,8.84,8.97,5.37,6.31,5.07,5.43,5.03,4.93,1.45,3.49,3.49
9.13,8.85,8.92,5.39,6.32,5.08,5.43,5.03,4.93,1.44,3.49,3.49
9.14,8.88,8.91,5.4,6.33,5.04,5.43,5.03,4.93,1.45,3.49,3.49
9.17,8.89,8.91,5.41,6.28,5.02,5.43,5.02,4.94,1.45,3.49,3.49
9.15,8.86,8.92,5.42,6.25,5.03,5.43,5.02,4.94,1.44,3.48,3.49
9.13,8.84,8.93,5.4,6.25,5.04,5.43,5.02,4.94,1.44,3.48,3.49
9.16,8.86,8.95,5.36,6.26,5.07,5.43,5.01,4.94,1.44,3.48,3.49
9.18,8.88,8.96,5.36,6.28,5.15,5.43,5.01,4.94,1.44,3.48,3.51
9.16,8.88,8.97,5.38,6.3,5.37,5.43,5.01,4.93,1.44,3.48,3.58
9.18,8.85,8.96,5.4,6.32,5.58,5.43,5.02,4.93,1.44,3.48,3.62
9.17,8.86,8.9,5.41,6.36,5.62,5.43,5.03,4.93,1.44,3.47,3.61
9.15,8.88,8.9,5.42,6.37,5.96,5.43,5.03,4.93,1.44,3.47,3.61
9.18,8.88,8.91,5.41,6.38,6.04,5.43,5.03,4.93,1.45,3.47,3.61
9.18,8.85,8.93,5.39,6.35,6.06,5.43,5.03,4.92,1.45,3.47,3.6
9.17,8.84,8.94,5.4,6.3,6.02,5.43,5.03,4.92,1.45,3.47,3.59
9.18,8.86,8.96,5.5,6.29,5.93,5.64,5.02,4.93,1.45,3.46,3.59
9.19,8.88,8.97,6.13,6.29,5.9,5.69,5.02,4.94,1.45,3.46,3.59
9.17,8.88,8.96,6.15,6.31,5.91,5.69,5.03,4.93,1.45,3.46,3.58
9.19,8.84,8.91,5.97,6.33,5.93,5.69,5.04,4.93,1.45,3.46,3.58
9.18,8.86,8.91,6.08,6.37,5.98,5.68,5.03,4.94,1.45,3.45,3.58
9.17,8.88,8.91,6.17,6.39,6.01,5.67,5.03,4.95,1.45,3.45,3.58
9.19,8.88,8.93,6.21,6.4,6.04,5.65,5.03,4.95,1.45,3.45,3.58
9.2,8.85,8.94,6.17,6.41,6.06,5.64,5.03,4.94,1.45,3.46,3.58
9.17,8.84,8.95,6.08,6.41,6.08,5.63,5.03,4.94,1.45,3.46,3.57
9.17,8.86,8.96,6.08,6.38,6.1,5.63,5.04,4.94,1.46,3.45,3.57
9.18,8.88,8.96,6.1,6.35,6.12,5.62,5.05,4.94,1.46,3.45,3.57
9.17,8.88,8.93,6.13,6.34,6.14,5.62,5.62,4.94,1.46,3.46,3.57
9.2,8.84,8.9,6.16,6.35,6.14,5.62,7.42,4.93,1.46,3.46,3.57
9.19,8.86,8.91,6.2,6.38,6.16,5.62,8.03,4.93,1.46,3.45,3.57
9.16,8.88,8.92,6.23,6.4,6.15,5.62,8.01,4.93,1.46,3.45,3.56
9.18,8.88,8.94,6.25,6.42,6.11,5.62,7.95,5.04,1.45,3.45,3.56
9.2,8.85,8.95,6.28,6.43,6.09,5.61,7.93,6.37,1.45,3.45,3.56
9.18,8.84,8.96,6.3,6.44,6.1,5.61,7.92,7.81,1.45,3.45,3.56
9.19,8.86,8.96,6.33,6.43,6.11,5.61,7.77,7.9,1.45,3.45,3.56
9.18,8.88,8.93,6.35,6.4,6.12,5.61,7.46,7.87,1.46,3.45,3.56
9.17,8.85,8.91,6.35,6.37,6.14,5.61,7.36,7.84,1.46,3.45,3.55
9.19,8.84,8.91,6.32,6.38,6.17,5.61,7.36,7.83,1.46,4.59,3.55
9.19,8.85,8.92,6.28,6.4,6.19,5.6,7.37,7.79,1.46,4.87,3.55
9.18,8.88,8.93,6.28,6.41,6.2,5.6,7.37,7.54,1.46,4.86,3.55
9.19,8.89,8.95,6.29,6.43,6.2,5.6,7.38,7.26,1.46,4.84,3.55
9.2,8.86,8.95,6.31,6.44,6.16,5.6,7.39,7.23,1.46,4.82,3.54
9.18,8.83,8.95,6.35,6.46,6.14,5.6,7.39,7.27,1.46,4.81,3.54
9.18,8.85,8.92,6.37,6.46,6.13,5.59,7.39,7.3,1.46,4.81,3.54
9.19,8.87,8.9,6.39,6.45,6.14,5.59,7.39,7.31,1.46,4.76,3.54
9.17,8.86,8.33,6.4,6.41,6.15,5.59,7.39,7.32,1.46,4.62,3.54
9.19,8.83,4.71,6.4,6.39,6.19,5.59,7.39,7.32,1.46,4.57,3.54
9.2,8.84,,6.36,6.4,6.2,5.59,7.4,7.33,1.46,4.57,3.53
9.17,8.87,,6.33,6.42,6.22,5.59,7.42,7.33,1.46,4.58,3.53
9.08,8.85,,6.33,6.43,6.23,5.58,7.43,7.33,1.46,4.58,3.53
7.11,7.44,,6.34,6.45,6.23,5.58,7.42,7.33,1.46,4.58,3.53
2.72,3.17,,6.38,6.47,6.22,5.58,7.42,7.33,1.46,4.59,3.53
0.88,,,6.4,6.48,6.18,5.58,7.42,7.33,1.46,4.59,3.53
0.79,,,6.41,6.48,6.16,5.58,7.42,7.33,1.46,4.59,3.52
0.73,,,6.43,6.42,6.17,5.57,7.42,7.34,1.46,4.6,3.52
0.69,,,6.44,6.41,6.19,5.57,7.44,7.34,1.46,4.6,3.53
0.65,,,6.44,6.41,6.2,5.57,7.45,7.34,1.46,4.6,3.53
,,,6.39,6.42,6.22,5.57,7.45,7.34,1.46,4.6,3.53
,,,6.35,6.44,6.24,5.57,7.45,7.34,1.46,4.61,3.52
,,,6.35,6.46,6.25,5.57,7.45,7.34,1.46,4.61,3.52
,,,6.38,6.21,6.26,5.56,7.45,7.34,1.46,4.61,3.52
,,,6.4,3.69,6.26,5.56,7.45,7.34,1.46,4.61,3.52
,,,6.42,0.79,6.22,5.56,7.45,7.34,1.46,4.61,3.52
,,,6.44,,6.19,5.56,7.45,7.34,1.46,4.6,3.52
,,,6.46,,6.19,5.55,7.44,7.34,1.46,4.6,3.51
,,,6.47,,6.2,5.55,7.44,7.33,1.46,4.6,3.51
,,,6.48,,6.22,5.55,7.45,7.34,1.46,4.61,3.51
,,,6.47,,6.24,5.55,7.46,7.34,1.46,4.6,3.51
,,,6.4,,6.25,5.55,7.46,7.41,1.46,4.6,3.51
,,,6.41,,6.26,5.55,7.46,7.54,1.46,4.6,3.51
,,,6.42,,6.27,5.54,7.46,7.54,1.46,4.61,3.51
,,,6.43,,6.28,5.54,7.46,7.53,1.46,4.67,3.51
,,,6.45,,6.23,5.54,7.46,7.53,1.46,4.71,3.53
,,,6.47,,6.21,5.54,7.46,7.53,1.46,4.71,3.59
,,,6.48,,6.22,5.54,7.46,7.53,1.46,4.7,3.62
,,,6.5,,6.22,5.53,7.45,7.53,1.46,4.7,3.61
,,,6.51,,6.23,5.54,7.45,7.52,1.46,4.7,3.61
,,,6.45,,6.25,5.54,7.45,7.52,1.46,4.7,3.61
,,,6.42,,6.26,5.53,7.45,7.52,1.51,4.7,3.61
,,,6.43,,6.27,5.53,7.45,7.52,1.57,4.69,3.61
,,,6.44,,6.3,5.53,7.45,7.51,1.56,4.69,3.61
,,,6.46,,6.29,5.53,7.45,7.51,1.56,4.69,3.6
,,,6.47,,6.26,5.53,7.45,7.51,1.56,4.69,3.6
,,,6.49,,6.24,5.53,7.49,7.51,1.56,4.68,3.6
,,,6.51,,6.23,5.52,7.62,7.51,1.56,4.68,3.6
,,,6.53,,6.24,5.52,7.68,7.51,1.56,4.68,3.6
,,,6.51,,6.25,5.52,7.68,7.5,1.55,4.68,3.59
,,,6.48,,6.26,5.52,7.67,7.5,1.55,4.68,3.59
,,,6.46,,6.27,5.52,7.67,7.5,1.55,4.67,3.59
,,,6.47,,6.3,5.53,7.66,7.5,1.55,4.67,3.59
,,,6.48,,6.31,5.54,7.66,7.5,1.55,4.67,3.59
,,,6.49,,6.31,5.54,7.65,7.49,1.54,4.66,3.59
,,,6.51,,6.28,5.54,7.64,7.49,1.54,4.66,3.58
,,,6.52,,6.25,5.53,7.64,7.49,1.54,4.66,3.58
,,,5.17,,6.24,5.53,7.63,7.49,1.54,4.66,3.61
,,,1.71,,6.25,5.53,7.63,7.49,1.54,4.66,4.16
,,,,,6.26,5.53,7.62,7.48,1.54,4.66,4.91
,,,,,6.27,5.53,7.62,7.48,1.54,4.65,5.0
,,,,,6.3,5.53,7.62,7.48,1.54,4.65,4.98
,,,,,6.31,5.53,7.62,7.48,1.53,4.65,4.96
,,,,,,5.53,7.61,7.48,1.53,4.64,4.95
,,,,,,5.53,7.61,7.48,1.53,4.64,4.87
,,,,,,5.52,7.61,7.47,1.53,4.64,4.72
,,,,,,5.52,7.61,7.47,1.53,4.64,4.67
,,,,,,5.52,7.6,7.47,1.53,4.64,4.67
,,,,,,5.52,7.6,7.47,1.53,4.63,4.67
,,,,,,5.52,7.6,7.46,1.53,4.63,4.67
,,,,,,5.52,7.6,7.46,1.53,4.63,4.68
,,,,,,5.52,7.6,7.46,1.53,4.63,4.68
,,,,,,5.52,7.59,7.46,1.53,4.62,4.69
,,,,,,5.52,7.59,7.46,1.53,4.62,4.69
,,,,,,5.53,7.59,7.45,1.53,4.62,4.69
,,,,,,5.56,7.59,7.45,1.52,4.63,4.69
,,,,,,5.73,7.58,7.45,1.52,4.65,4.69
,,,,,,5.84,7.58,7.45,1.52,4.66,4.69
,,,,,,5.84,7.58,7.44,1.52,4.67,4.69
,,,,,,5.84,7.58,7.44,1.52,4.67,4.69
,,,,,,5.83,7.57,7.44,1.52,4.67,4.69
,,,,,,5.81,7.57,7.44,1.52,4.67,4.7
,,,,,,5.79,7.57,7.44,1.52,4.67,4.7
,,,,,,5.76,7.57,7.43,1.52,4.67,4.71
,,,,,,5.75,7.57,7.43,1.52,4.86,4.71
,,,,,,5.74,7.56,7.43,1.52,5.72,4.7
,,,,,,5.73,7.56,7.43,1.52,6.08,4.7
,,,,,,5.72,7.56,7.42,1.52,6.05,4.7
,,,,,,5.72,7.56,7.42,1.51,6.04,4.7
,,,,,,5.71,7.55,7.42,1.51,6.02,4.71
,,,,,,5.71,7.55,7.42,1.51,5.89,4.71
,,,,,,5.71,7.55,7.41,1.51,5.74,4.71
,,,,,,5.7,7.55,7.41,1.51,5.72,4.7
,,,,,,5.7,7.54,7.41,1.51,5.73,4.7
,,,,,,5.71,7.54,7.41,1.51,5.74,4.7
,,,,,,6.25,7.54,7.41,1.51,5.74,4.71
,,,,,,7.95,7.54,7.41,1.51,5.74,4.72
,,,,,,8.55,7.54,7.41,1.51,5.75,4.72
,,,,,,8.54,7.53,7.41,1.51,5.75,4.72
,,,,,,8.51,7.53,7.41,1.51,5.75,4.72
,,,,,,8.46,7.53,7.4,1.51,5.75,4.72
,,,,,,8.45,7.52,7.5,1.5,5.76,4.72
,,,,,,8.38,7.52,7.65,1.5,5.76,4.72
,,,,,,8.09,7.52,7.67,1.5,5.76,4.72
,,,,,,7.91,7.52,7.66,1.5,5.76,4.72
,,,,,,7.93,7.52,7.65,1.5,5.76,4.72
,,,,,,7.95,7.51,7.63,1.5,5.76,4.72
,,,,,,7.97,7.51,7.62,1.5,5.76,4.72
,,,,,,7.97,7.51,7.6,1.5,5.77,4.72
,,,,,,7.99,7.5,7.59,1.5,5.77,4.72
,,,,,,7.99,7.5,7.59,1.5,5.77,4.72
,,,,,,7.99,7.5,7.58,1.5,5.77,4.72
,,,,,,7.99,7.5,7.58,1.49,5.77,4.72
,,,,,,7.99,7.49,7.57,1.49,5.77,4.72
,,,,,,8.0,7.49,7.57,1.49,5.76,4.72
,,,,,,8.02,7.51,7.57,1.49,5.76,4.72
,,,,,,8.02,7.51,7.56,1.49,5.78,4.72
,,,,,,8.02,7.51,7.56,1.49,5.87,4.72
,,,,,,8.02,7.51,7.56,1.49,5.92,4.72
,,,,,,8.02,7.51,7.56,1.49,5.92,4.72
,,,,,,8.02,7.5,7.55,1.49,5.91,4.72
,,,,,,8.02,7.5,7.55,1.49,5.89,4.72
,,,,,,8.02,7.5,7.55,1.49,5.88,4.72
,,,,,,8.02,7.5,7.55,1.48,5.88,4.77
,,,,,,8.03,7.51,7.55,1.49,5.87,4.87
,,,,,,8.03,7.61,7.54,1.48,5.87,4.86
,,,,,,8.03,7.79,7.54,1.48,5.86,4.86
,,,,,,8.03,7.81,7.54,1.48,5.86,4.84
,,,,,,8.03,7.81,7.54,1.48,5.86,4.83
,,,,,,8.03,7.79,7.53,1.48,5.85,4.82
,,,,,,8.03,7.77,7.53,1.48,5.85,4.81
,,,,,,8.03,7.75,7.53,1.48,5.85,4.81
,,,,,,8.02,7.72,7.53,1.48,5.85,4.81
,,,,,,8.03,7.7,7.53,1.48,5.84,4.8
,,,,,,8.03,7.69,7.52,1.49,5.84,4.8
,,,,,,8.04,7.69,7.52,1.49,5.84,4.8
,,,,,,8.14,7.68,7.52,1.48,5.84,4.8
,,,,,,8.24,7.68,7.51,1.48,5.84,4.8
,,,,,,8.24,7.68,7.51,1.48,5.83,4.79
,,,,,,8.24,7.68,7.51,1.48,5.83,4.79
,,,,,,8.24,7.67,7.51,1.48,5.82,4.79
,,,,,,8.24,7.67,7.5,1.48,5.82,4.79
,,,,,,8.24,7.67,7.5,1.48,5.82,4.78
,,,,,,8.23,7.66,7.5,1.48,5.82,4.78
,,,,,,8.23,7.66,7.5,1.48,5.82,4.78
,,,,,,8.23,7.66,7.5,1.48,5.81,4.78
,,,,,,8.23,7.66,7.49,1.48,5.81,4.77
,,,,,,8.23,7.66,7.49,1.48,5.81,4.77
,,,,,,8.23,7.65,7.49,1.48,5.8,4.77
,,,,,,8.22,7.65,7.49,1.48,5.81,4.77
,,,,,,8.22,7.64,7.48,1.48,5.81,4.76
,,,,,,8.22,7.64,7.48,1.47,5.81,4.76
,,,,,,8.22,7.64,7.48,1.47,5.8,4.76
,,,,,,8.22,7.64,7.48,1.47,5.8,4.76
,,,,,,8.22,7.64,7.47,1.47,5.8,4.76
,,,,,,8.21,7.63,7.47,1.47,5.8,4.75
,,,,,,8.21,7.63,7.47,1.47,5.8,4.75
,,,,,,8.21,7.63,7.47,1.47,5.8,4.75
,,,,,,8.21,7.63,7.46,1.47,5.81,4.75
,,,,,,8.21,7.62,7.46,1.47,5.81,4.74
,,,,,,8.2,7.62,7.46,1.47,5.81,4.74
,,,,,,8.2,7.62,7.45,1.47,5.8,4.76
,,,,,,8.2,7.62,7.45,1.47,5.8,5.27
,,,,,,8.2,7.61,7.45,1.53,5.83,6.08
,,,,,,8.2,7.61,7.45,1.57,7.17,6.2
,,,,,,8.19,7.61,7.45,1.57,7.26,6.18
,,,,,,8.19,7.61,7.44,1.57,7.23,6.16
,,,,,,8.19,7.6,7.44,1.57,7.21,6.15
,,,,,,8.19,7.6,7.45,1.57,7.2,5.98
,,,,,,8.18,7.6,7.45,1.57,7.12,5.87
,,,,,,8.18,7.59,7.45,1.57,6.95,5.86
,,,,,,8.18,7.59,7.46,1.57,6.91,5.87
,,,,,,8.18,7.59,7.47,1.56,6.93,5.88
,,,,,,8.18,7.59,7.46,1.56,6.94,5.88
,,,,,,8.17,7.58,7.46,1.56,6.94,5.88
,,,,,,8.17,7.58,7.46,1.56,6.95,5.88
,,,,,,8.17,7.58,7.46,1.56,6.95,5.88
,,,,,,8.16,7.57,7.86,1.56,6.95,5.89
,,,,,,8.16,7.57,10.53,1.56,6.94,5.89
,,,,,,8.16,7.57,10.51,1.56,6.95,5.89
,,,,,,8.16,7.57,10.47,1.56,6.96,5.89
,,,,,,8.16,7.57,10.44,1.56,6.96,5.89
,,,,,,8.15,7.56,10.42,1.56,6.96,5.89
,,,,,,8.15,7.56,10.35,1.55,6.96,5.9
,,,,,,8.15,7.56,10.01,1.55,6.96,5.9
,,,,,,8.15,7.55,9.79,1.55,6.96,5.9
,,,,,,8.14,7.55,9.82,1.55,6.96,5.9
,,,,,,8.14,7.55,9.88,1.55,6.96,5.9
,,,,,,8.14,7.55,9.88,1.55,6.96,5.9
,,,,,,8.14,7.54,9.88,1.55,6.95,5.9
,,,,,,8.13,7.55,9.89,1.55,6.97,5.9
,,,,,,8.13,7.56,9.9,1.55,6.98,5.9
,,,,,,8.13,7.55,9.9,1.55,6.98,5.9
,,,,,,8.13,7.55,9.9,1.55,6.98,5.9
,,,,,,8.13,7.55,9.9,1.54,6.98,5.91
,,,,,,8.12,7.55,9.9,1.54,6.98,5.99
,,,,,,8.12,7.56,9.9,1.54,6.98,6.03
,,,,,,8.12,8.31,9.9,1.54,6.98,6.02
,,,,,,8.12,10.25,9.91,1.54,7.03,6.02
,,,,,,8.12,10.77,9.91,1.54,7.12,6.01
,,,,,,8.12,10.73,9.91,1.54,7.13,6.0
,,,,,,8.12,10.66,9.91,1.54,7.12,6.0
,,,,,,8.13,10.61,9.91,1.54,7.11,6.0
,,,,,,8.25,10.26,9.91,1.54,7.09,5.99
,,,,,,8.41,9.91,9.91,1.54,7.08,5.99
,,,,,,8.41,9.9,9.91,1.54,7.08,5.99
,,,,,,8.39,9.95,9.91,1.53,7.07,5.99
,,,,,,8.37,9.97,9.91,1.53,7.06,5.99
,,,,,,8.35,9.98,9.91,1.53,7.06,5.98
,,,,,,8.33,9.99,9.91,1.53,7.06,5.98
,,,,,,8.32,10.0,9.91,1.53,7.06,5.98
,,,,,,8.31,10.0,9.91,1.53,7.05,5.97
,,,,,,8.29,10.0,9.91,1.53,7.05,5.97
,,,,,,8.29,10.0,9.99,1.53,7.05,5.97
,,,,,,8.29,10.0,10.16,1.53,7.04,5.97
,,,,,,8.29,10.0,10.19,1.53,7.04,5.97
,,,,,,8.28,10.0,10.18,1.53,7.04,5.96
,,,,,,8.28,10.0,10.17,1.53,7.03,5.96
,,,,,,8.28,10.0,10.15,1.52,7.03,5.96
,,,,,,8.27,10.0,10.13,1.52,7.03,5.95
,,,,,,8.27,10.0,10.12,1.52,7.03,5.95
,,,,,,8.26,10.0,10.11,1.52,7.02,5.95
,,,,,,8.26,10.01,10.11,1.52,7.02,5.95
,,,,,,8.26,10.0,10.1,1.52,7.02,5.94
,,,,,,8.25,10.01,10.1,1.52,7.01,5.94
,,,,,,8.25,10.09,10.1,1.52,7.01,5.94
,,,,,,8.25,10.3,10.1,1.52,7.01,5.94
,,,,,,8.24,10.34,10.1,1.52,7.0,5.94
,,,,,,8.24,10.33,10.09,1.52,7.0,5.93
,,,,,,8.24,10.3,10.09,1.52,7.0,5.93
,,,,,,8.24,10.28,10.08,1.51,6.99,5.93
,,,,,,8.24,10.25,10.08,1.51,7.0,5.93
,,,,,,8.24,10.23,10.08,1.51,7.0,5.93
,,,,,,8.23,10.22,10.08,1.51,7.0,5.93
,,,,,,8.23,10.22,10.08,1.51,7.0,5.92
,,,,,,8.23,10.21,10.07,1.51,7.01,5.92
,,,,,,8.22,10.21,10.07,1.51,7.01,5.95
,,,,,,8.22,10.2,10.07,1.51,7.01,5.97
,,,,,,8.21,10.2,10.07,1.51,7.01,5.98
,,,,,,8.21,10.2,10.06,1.51,7.0,5.98
,,,,,,8.21,10.2,10.06,1.51,7.0,5.98
,,,,,,8.2,10.2,10.06,1.51,7.0,5.98
,,,,,,8.2,10.19,10.06,1.5,7.01,5.98
,,,,,,8.2,10.19,10.06,1.5,7.08,5.98
,,,,,,8.2,10.18,10.06,1.5,7.11,5.98
,,,,,,8.2,10.18,10.05,1.5,7.1,5.98
,,,,,,8.19,10.18,10.05,1.5,7.1,5.98
,,,,,,8.19,10.18,10.05,1.5,7.1,5.98
,,,,,,8.19,10.18,10.05,1.5,7.09,5.98
,,,,,,8.19,10.17,10.04,1.5,7.1,5.98
,,,,,,8.18,10.17,10.04,1.5,8.28,5.97
,,,,,,8.18,10.17,10.04,1.5,8.47,5.97
,,,,,,8.18,10.17,10.04,1.5,8.44,5.97
,,,,,,8.18,10.17,10.04,1.5,8.41,5.97
,,,,,,8.17,10.16,10.03,1.49,8.39,5.97
,,,,,,8.17,10.16,10.03,1.49,8.34,5.97
,,,,,,8.17,10.16,10.03,1.49,8.18,5.97
,,,,,,8.17,10.16,10.03,1.49,8.12,5.97
,,,,,,8.17,10.16,10.02,1.49,8.14,5.97
,,,,,,8.18,10.15,10.02,1.49,8.15,6.12
,,,,,,8.18,10.15,10.02,1.49,8.15,6.98
,,,,,,8.17,10.15,10.02,1.49,8.15,7.46
,,,,,,8.17,10.14,10.01,1.49,8.16,7.42
,,,,,,8.16,10.14,10.01,1.49,8.16,7.4
,,,,,,8.16,10.14,10.01,1.49,8.16,7.32
,,,,,,8.15,10.14,10.01,1.49,8.16,7.11
,,,,,,8.15,10.14,10.0,1.49,8.16,7.03
,,,,,,8.15,10.13,10.0,1.49,8.16,7.06
,,,,,,8.16,10.13,10.0,1.49,8.16,7.07
,,,,,,8.16,10.13,10.0,1.49,8.16,7.08
,,,,,,8.15,10.13,10.0,1.48,8.16,7.08
,,,,,,8.15,10.12,9.99,1.48,8.17,7.08
,,,,,,8.15,10.12,9.99,1.48,8.17,7.08
,,,,,,8.15,10.12,9.99,1.5,8.16,7.09
,,,,,,8.14,10.12,9.99,1.57,8.17,7.09
,,,,,,8.14,10.12,10.0,1.6,8.22,7.08
,,,,,,8.14,10.11,10.0,1.6,8.27,7.08
,,,,,,8.14,10.11,10.0,1.6,8.27,7.08
,,,,,,8.14,10.11,10.0,1.6,8.27,7.08
,,,,,,8.14,10.1,9.99,1.59,8.26,7.09
,,,,,,8.15,10.1,9.99,1.59,8.26,7.14
,,,,,,8.15,10.1,10.0,1.59,8.26,7.18
,,,,,,8.16,10.1,10.64,1.59,8.25,7.18
,,,,,,8.17,10.09,12.59,1.58,8.25,7.18
,,,,,,8.17,10.09,13.19,1.58,8.24,7.18
,,,,,,8.16,10.09,13.14,1.58,8.24,7.18
,,,,,,8.16,10.1,13.09,1.58,8.24,7.18
,,,,,,8.16,10.12,13.06,1.58,8.23,7.17
,,,,,,8.16,10.13,12.96,1.58,8.23,7.17
,,,,,,8.16,10.13,12.57,1.58,8.23,7.17
,,,,,,8.15,10.13,12.4,1.57,8.23,7.16
,,,,,,8.15,10.13,12.42,1.57,8.22,7.16
,,,,,,8.15,10.13,12.43,1.57,8.22,7.16
,,,,,,8.15,10.12,12.44,1.57,8.21,7.16
,,,,,,8.15,10.12,12.45,1.57,8.21,7.15
,,,,,,8.15,10.12,12.46,1.57,8.21,7.15
,,,,,,8.15,10.11,12.47,1.57,8.2,7.15
,,,,,,8.15,10.11,12.47,1.57,8.2,7.14
,,,,,,8.15,10.11,12.47,1.56,8.2,7.14
,,,,,,8.15,10.11,12.47,1.56,8.19,7.14
,,,,,,8.17,10.11,12.47,1.56,8.19,7.14
,,,,,,8.3,10.11,12.47,1.56,8.22,7.13
,,,,,,8.38,10.12,12.47,1.56,8.3,7.13
,,,,,,8.38,10.12,12.47,1.56,8.29,7.13
,,,,,,8.38,10.12,12.47,1.56,8.29,7.12
,,,,,,8.37,10.12,12.48,1.56,8.28,7.12
,,,,,,8.37,10.11,12.49,1.56,8.28,7.11
,,,,,,8.36,10.12,12.49,1.56,8.28,7.12
,,,,,,8.35,10.13,12.49,1.56,8.27,7.15
,,,,,,8.34,10.13,12.49,1.55,8.27,7.19
,,,,,,8.34,10.12,12.49,1.55,8.26,7.2
,,,,,,8.34,10.12,12.49,1.55,8.26,7.22
,,,,,,8.87,10.12,12.48,1.55,8.26,7.22
,,,,,,10.71,10.13,12.48,1.55,8.25,7.22
,,,,,,11.39,10.13,12.49,1.55,8.25,7.22
,,,,,,11.31,10.13,12.5,1.55,8.25,7.21
,,,,,,11.28,10.13,12.5,1.55,8.24,7.21
,,,,,,11.26,10.13,12.5,1.55,8.24,7.21
,,,,,,11.04,10.12,12.5,1.55,8.24,7.2
,,,,,,10.65,10.12,12.5,1.55,8.23,7.2
,,,,,,10.58,10.12,12.51,1.55,8.23,7.2
,,,,,,10.63,10.12,12.51,1.54,8.22,7.2
,,,,,,10.66,10.11,12.51,1.54,8.22,7.19
,,,,,,10.66,10.11,12.51,1.54,8.22,7.19
,,,,,,10.67,10.11,12.5,1.54,8.21,7.18
,,,,,,10.68,10.11,12.5,1.54,8.21,7.18
,,,,,,10.68,10.11,12.5,1.54,8.21,7.18
,,,,,,10.68,10.11,12.5,1.54,8.34,7.17
,,,,,,10.68,10.11,12.5,1.54,8.35,7.17
,,,,,,10.69,10.11,12.5,1.54,8.34,7.17
,,,,,,10.7,10.11,12.5,1.54,8.32,7.17
,,,,,,10.7,10.12,12.5,1.54,8.31,7.16
,,,,,,10.7,10.25,12.5,1.54,8.31,7.16
,,,,,,10.7,10.37,12.51,1.55,8.3,7.16
,,,,,,10.71,10.37,12.55,1.94,8.3,7.15
,,,,,,10.72,10.36,12.59,2.86,8.3,7.15
,,,,,,10.73,10.35,12.6,2.85,8.29,7.15
,,,,,,10.74,10.33,12.61,2.84,8.29,7.14
,,,,,,10.75,10.31,12.61,2.83,8.28,7.14
,,,,,,10.75,10.31,12.62,2.81,8.28,7.14
,,,,,,10.75,10.31,12.62,2.81,8.28,7.17
,,,,,,10.75,10.3,12.63,2.81,8.27,7.22
,,,,,,10.75,10.29,12.63,2.79,8.27,7.23
,,,,,,10.75,10.28,12.63,2.58,8.26,7.22
,,,,,,10.75,10.28,12.63,2.56,8.26,7.22
,,,,,,10.75,10.28,12.63,2.56,8.25,7.22
,,,,,,10.79,10.28,12.63,2.56,8.25,7.21
,,,,,,10.92,10.27,12.63,2.56,8.25,7.21
,,,,,,10.98,10.27,12.63,2.56,8.24,7.21
,,,,,,10.98,10.27,12.63,2.56,8.24,7.2
,,,,,,10.97,10.54,12.64,2.57,8.24,7.2
,,,,,,10.96,12.23,12.64,2.57,8.23,7.21
,,,,,,10.96,13.33,12.64,2.58,8.23,7.56
,,,,,,10.95,13.33,12.64,2.58,8.24,8.39
,,,,,,10.95,13.27,12.64,2.58,8.24,8.57
,,,,,,10.94,13.19,12.64,2.58,8.23,8.54
,,,,,,10.94,12.88,12.64,2.58,8.23,8.51
,,,,,,10.93,12.55,12.64,2.58,8.22,8.48
,,,,,,10.92,12.55,12.64,2.58,8.22,8.4
,,,,,,10.92,12.59,12.64,2.58,8.23,8.28
,,,,,,10.92,12.61,12.64,2.58,8.22,8.26
,,,,,,10.92,12.61,12.64,2.58,8.24,8.27
,,,,,,10.92,12.61,12.64,2.58,7.36,8.28
,,,,,,10.91,12.61,12.64,2.58,3.33,8.29
,,,,,,10.91,12.61,12.64,2.58,0.82,8.29
